"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.060818567E1,1.773062897E0,-1.182720520E1,2.470612335E0,1.221189830E1
1.061822867E1,1.711241455E0,-1.166748734E1,1.454375610E0,1.188165883E1
1.062827167E1,1.916764069E0,-1.157108780E1,5.998027039E-1,1.174409727E1
1.063831467E1,1.644180908E0,-1.143606857E1,-2.424957275E-2,1.155368267E1
1.064835767E1,6.277944946E-1,-1.146765289E1,-5.297483826E-1,1.149703536E1
1.065840067E1,-5.568420410E-1,-1.164458496E1,-5.489085388E-1,1.167080685E1
1.066844467E1,-1.385369110E0,-1.182825302E1,-1.077758789E-2,1.190911135E1
1.067848767E1,-2.022593994E0,-1.210218338E1,1.701960754E-1,1.227121411E1
1.068853067E1,-3.065175934E0,-1.241413467E1,1.725910950E-1,1.278811287E1
1.069857367E1,-4.414320374E0,-1.311767166E1,4.569996643E-1,1.384804618E1
1.070861667E1,-5.483247528E0,-1.375833939E1,3.318598938E-1,1.481445366E1
1.071865967E1,-5.604196014E0,-1.385878052E1,-7.315287781E-1,1.496689496E1
1.072870267E1,-4.549938354E0,-1.326855789E1,-1.173858948E0,1.407602616E1
1.073874567E1,-3.152145081E0,-1.227133163E1,-1.312021637E0,1.273746441E1
1.074878967E1,-1.052611084E0,-1.150342850E1,-1.319655762E0,1.162662241E1
1.075883267E1,1.195114746E0,-1.073582474E1,-7.288343811E-1,1.082669994E1
1.076887567E1,4.149670715E0,-9.393715668E0,2.772235107E-1,1.027319395E1
1.077891867E1,8.278534698E0,-8.635542297E0,1.309476929E0,1.203417872E1
1.078896167E1,8.710835724E0,-7.930209045E0,-5.852828979E-1,1.179446610E1
1.079900467E1,7.465275879E0,-6.675667877E0,-2.718197479E0,1.037706524E1
1.080904767E1,5.595963135E0,-7.272626495E0,-8.707392883E-1,9.217596566E0
1.081909167E1,3.607198792E0,-8.108039246E0,-4.552033997E-1,8.885909839E0
1.082913467E1,1.500330048E0,-8.328381042E0,2.888992310E-1,8.467371718E0
1.083917767E1,-8.178991699E-1,-8.542136536E0,2.199526062E0,8.858609967E0
1.084922067E1,-1.853745117E0,-8.555907898E0,2.688409424E0,9.157918767E0
1.085926367E1,-1.668729858E0,-8.350534973E0,2.213896179E0,8.798717518E0
1.086930667E1,-1.557960205E0,-8.644673309E0,1.918560333E0,8.991022766E0
1.087934967E1,-8.843609619E-1,-8.444838867E0,1.899549866E0,8.700901534E0
1.088939267E1,-1.661544800E-1,-8.153394928E0,1.762734375E0,8.343421878E0
1.089943667E1,1.880090332E-1,-8.083789673E0,1.485660553E0,8.221325328E0
1.090947967E1,2.183958435E-1,-7.974965973E0,1.050964508E0,8.046881720E0
1.091952267E1,-2.402503967E-1,-7.955805817E0,6.623725891E-1,7.986945843E0
1.092956567E1,-9.936337280E-1,-7.886200562E0,6.945556641E-1,7.978839192E0
1.093960867E1,-1.778002625E0,-7.843688965E0,9.352551270E-1,8.096879156E0
1.094965167E1,-2.063459015E0,-7.643405457E0,1.151405640E0,8.000327807E0
1.095969467E1,-2.034569092E0,-7.353907471E0,1.395398254E0,7.756710821E0
1.096973767E1,-1.756896515E0,-7.202272797E0,1.653162231E0,7.595548971E0
1.097978167E1,-1.214274902E0,-7.108417969E0,1.917362823E0,7.461926678E0
1.098982467E1,-5.613327026E-1,-7.120842133E0,2.169738007E0,7.465202616E0
1.099986767E1,2.841091919E-1,-7.232509918E0,2.231709137E0,7.574327919E0
1.100991067E1,1.204245758E0,-7.323670349E0,2.149679718E0,7.727061415E0
1.101995367E1,2.079326019E0,-7.390581207E0,1.986668701E0,7.930393421E0
1.102999667E1,3.241209869E0,-7.472760315E0,2.005679169E0,8.388702943E0
1.104003967E1,4.384083252E0,-7.844587097E0,2.345771942E0,9.287646564E0
1.105008367E1,5.298082581E0,-8.109087067E0,3.404819641E0,1.026741296E1
1.106012667E1,5.763913879E0,-8.527616730E0,3.698658600E0,1.093723117E1
1.107016967E1,5.664520569E0,-9.928104401E0,3.619622955E0,1.198981737E1
1.108021267E1,5.562432861E0,-1.083896027E1,4.887785797E0,1.312684916E1
1.109025567E1,5.498216400E0,-1.139310791E1,6.236481171E0,1.410414793E1
1.110029867E1,5.205125885E0,-1.174801987E1,7.377857666E0,1.481695279E1
1.111034167E1,4.471501465E0,-1.128907425E1,8.618328094E0,1.489003364E1
1.112038467E1,3.708687744E0,-1.124985580E1,7.869585114E0,1.422125136E1
1.113042867E1,1.466500397E0,-1.138083344E1,4.080514526E0,1.217885840E1
1.114047167E1,1.058748322E0,-1.242161911E1,-6.911128235E-1,1.248580018E1
1.115051467E1,1.059646454E0,-1.535072800E1,-4.426145782E0,1.601119818E1
1.116055767E1,-2.564167786E-1,-1.904085434E1,-7.100634155E0,2.032335821E1
1.117060067E1,-2.239043884E0,-2.293141388E1,-8.493188324E0,2.455600350E1
1.118064367E1,-3.238964539E0,-2.432202209E1,-5.813011780E0,2.521592267E1
1.119068667E1,-3.042123871E0,-1.804826843E1,-1.612147522E0,1.837371848E1
1.120072967E1,-2.512525177E0,-9.812844086E0,2.496807861E0,1.043258076E1
1.121077367E1,-1.826052704E0,-5.988297272E0,4.158951416E0,7.516052792E0
1.122081667E1,4.064048767E-1,-4.878355408E0,2.939886475E0,5.710205679E0
1.123085967E1,4.869374084E-1,-4.742737427E0,3.295247498E0,5.795629596E0
1.124090267E1,-5.851332092E-1,-4.869673462E0,2.902913361E0,5.699386500E0
1.125094563E1,-1.282682648E0,-6.431375885E0,2.155218201E0,6.903103363E0
1.126098862E1,-2.671494598E0,-8.816515961E0,2.413131866E0,9.523184472E0
1.127103163E1,-4.563260651E0,-1.165790726E1,1.820963287E0,1.265093106E1
1.128107463E1,-4.483476562E0,-1.406580002E1,1.004411316E0,1.479720022E1
1.129111862E1,-2.075883179E0,-1.531914368E1,4.605921936E-1,1.546601433E1
1.130116163E1,1.407073975E-1,-1.529549286E1,-6.050418091E-1,1.530810164E1
1.131120463E1,9.885443115E-1,-1.343680801E1,-8.713380432E-1,1.350126881E1
1.132124763E1,1.156345367E0,-1.112232101E1,-6.679110718E-1,1.120219909E1
1.133129063E1,5.179229736E-1,-9.040450287E0,1.231189728E0,9.138589264E0
1.134133362E1,3.872447205E-1,-7.478149109E0,3.073408813E0,8.094350765E0
1.135137663E1,3.023712158E-2,-6.214027863E0,3.376528473E0,7.072199169E0
1.136142063E1,-7.167095947E-1,-5.164560242E0,3.048710175E0,6.039949409E0
1.137146363E1,-1.088237000E0,-4.869972839E0,2.436632996E0,5.553204082E0
1.138150663E1,-1.254241791E0,-5.309907990E0,1.574126587E0,5.678566706E0
1.139154962E1,-1.215771790E0,-6.087091827E0,1.054407349E0,6.296234019E0
1.140159263E1,-1.025816803E0,-6.830745392E0,1.105151825E0,6.995194299E0
1.141163563E1,-2.402503967E-1,-7.456294556E0,1.419647827E0,7.594040341E0
1.142167863E1,6.950047302E-1,-8.021968231E0,1.550326080E0,8.199909562E0
1.143172163E1,1.294058990E0,-8.469836884E0,1.473535767E0,8.693907819E0
1.144176563E1,1.596130829E0,-8.752299500E0,8.481362915E-1,8.936985807E0
1.145180863E1,1.338666229E0,-8.836723938E0,5.993536377E-1,8.957619216E0
1.146185163E1,1.168619843E0,-8.647667084E0,6.198609924E-1,8.748259597E0
1.147189463E1,1.131347351E0,-8.461753693E0,1.926493835E-1,8.539223394E0
1.148193763E1,1.193917236E0,-8.409063263E0,1.327738953E-1,8.494434192E0
1.149198062E1,1.148262177E0,-8.522227936E0,1.613644409E-1,8.600750752E0
1.150202363E1,1.055006104E0,-8.658294983E0,5.477110291E-1,8.739513560E0
1.151206663E1,9.068142700E-1,-8.829688568E0,9.672885132E-1,8.928681840E0
1.152211062E1,7.087760925E-1,-8.882229309E0,1.559906158E0,9.045975253E0
1.153215363E1,6.194119263E-1,-9.101074219E0,2.071991272E0,9.354484000E0
1.154219662E1,4.746629333E-1,-9.350605316E0,2.544708252E0,9.702302034E0
1.155223963E1,1.975891113E-1,-9.457932129E0,2.800675964E0,9.865865774E0
1.156228263E1,1.553768921E-1,-9.563612366E0,2.633174286E0,9.920707146E0
1.157232563E1,4.068539429E-1,-9.483229523E0,2.249971161E0,9.754975271E0
1.158236863E1,6.972500610E-1,-9.236841888E0,1.673519897E0,9.413079972E0
1.159241162E1,9.949809265E-1,-8.915160828E0,1.342258759E0,9.070376960E0
1.160245563E1,1.246757355E0,-8.476123810E0,1.153650970E0,8.644650907E0
1.161249863E1,1.371747437E0,-8.286617889E0,1.063837738E0,8.466491470E0
1.162254162E1,1.534908142E0,-8.507558441E0,1.367705841E0,8.752434684E0
1.163258463E1,1.832489319E0,-9.246871033E0,1.937870178E0,9.623823659E0
1.164262762E1,1.819017334E0,-9.995913391E0,2.924468536E0,1.057258837E1
1.165267063E1,1.708696747E0,-1.020547760E1,4.145778809E0,1.114714760E1
1.166271363E1,1.711690521E0,-1.020802231E1,4.952301636E0,1.147427102E1
1.167275663E1,1.217568054E0,-1.018242554E1,4.593198395E0,1.123662464E1
1.168280063E1,5.972579956E-1,-9.943372650E0,3.494034119E0,1.055630860E1
1.169284363E1,3.354524231E-1,-8.909772034E0,2.960992584E0,9.394894523E0
1.170288663E1,1.733395386E-1,-7.986492004E0,2.380649414E0,8.335561935E0
1.171292963E1,-2.386038208E-1,-7.905211029E0,1.889371033E0,8.131360040E0
1.172297263E1,-6.122268677E-1,-8.694669342E0,1.075363770E0,8.782283527E0
1.173301563E1,-8.701405334E-1,-9.564510498E0,-2.784210205E-2,9.604050229E0
1.174305862E1,-6.084846497E-1,-1.045246399E1,-5.493576050E-2,1.047030443E1
1.175310163E1,4.589456177E-1,-1.206401276E1,8.649014282E-1,1.210368082E1
1.176314463E1,1.097368011E0,-1.417986282E1,9.463320923E-1,1.425371077E1
1.177318862E1,-3.010240173E-1,-1.660482010E1,8.759783936E-1,1.663063451E1
1.178323163E1,-2.405497742E0,-1.867815857E1,-1.002914429E-1,1.883268662E1
1.179327463E1,-3.219954071E0,-1.947779572E1,-1.673070831E0,1.981291993E1
1.180331763E1,-2.846929779E0,-1.881467468E1,-3.720213776E0,1.938909444E1
1.181336063E1,-2.072290649E0,-1.707499237E1,-5.033881989E0,1.792176668E1
1.182340363E1,-8.616082764E-1,-1.498803223E1,-5.468877411E0,1.597786278E1
1.183344663E1,8.399034119E-1,-1.269734573E1,-5.129832458E0,1.372017520E1
1.184348962E1,2.861000519E0,-1.074480606E1,-2.697241058E0,1.144164720E1
1.185353363E1,4.062252502E0,-9.076225891E0,1.050066376E0,9.999120522E0
1.186357663E1,5.644611969E0,-7.875872040E0,4.059408417E0,1.050570328E1
1.187361962E1,6.752907257E0,-7.422315216E0,4.586911469E0,1.103323508E1
1.188366263E1,4.630770264E0,-7.424859924E0,4.623136139E0,9.896765426E0
1.189370562E1,1.477128296E0,-8.572822723E0,3.218157806E0,9.275329488E0
1.190374863E1,-1.230441284E-1,-8.578959961E0,7.934999084E-1,8.616457275E0
1.191379163E1,-5.046006775E-1,-7.870333557E0,1.854643250E-1,7.888673473E0
1.192383562E1,-7.092251587E-1,-7.977810059E0,-4.240681458E-1,8.020491721E0
1.193387863E1,-1.433269501E0,-7.903714142E0,-5.599855042E-1,8.052114161E0
1.194392163E1,-1.618883514E0,-7.688611450E0,-2.477348328E-1,7.861100585E0
1.195396463E1,-1.384171600E0,-7.716902618E0,-2.502795410E-1,7.844052326E0
1.196400763E1,-4.532574463E-1,-7.789501648E0,-4.754113770E-1,7.817147447E0
1.197405062E1,1.279838562E-1,-7.831863556E0,-2.665956116E-1,7.837444727E0
1.198409363E1,-5.230123901E-1,-8.192463684E0,1.698966980E-1,8.210899346E0
1.199413662E1,-1.087937622E0,-8.507259064E0,4.064048767E-1,8.586165033E0
1.200418062E1,-1.221310272E0,-7.939340057E0,8.228388977E-1,8.074762113E0
1.201422363E1,-1.538500671E0,-7.362739105E0,1.304237823E0,7.633999460E0
1.202426662E1,-1.823507996E0,-7.194788361E0,1.402433624E0,7.553607154E0
1.203430963E1,-2.134261780E0,-7.109316101E0,1.571132813E0,7.587219984E0
1.204435263E1,-2.151026917E0,-6.972201233E0,2.003882904E0,7.566640835E0
1.205439563E1,-1.760189667E0,-7.026538239E0,2.207309875E0,7.572497882E0
1.206443863E1,-8.906478882E-1,-7.051236877E0,2.375709686E0,7.493810224E0
1.207448163E1,2.866539001E-1,-6.996450806E0,2.637664948E0,7.482631269E0
1.208452563E1,1.496737518E0,-6.938072205E0,2.942580872E0,7.683479114E0
1.209456863E1,2.802921295E0,-7.051835632E0,2.853516083E0,8.107237976E0
1.210461163E1,3.958218842E0,-7.163353729E0,2.652933197E0,8.603440451E0
1.211465463E1,5.128934326E0,-7.785759430E0,2.461631012E0,9.642802729E0
1.212469762E1,6.083948364E0,-8.265511780E0,3.227588196E0,1.075873776E1
1.213474063E1,5.969286804E0,-8.828491058E0,3.364253998E0,1.117554671E1
1.214478363E1,5.160518646E0,-9.758207703E0,3.546125793E0,1.159433389E1
1.215482663E1,5.116809540E0,-1.071846085E1,5.069208527E0,1.291371433E1
1.216487063E1,5.249433746E0,-1.122665405E1,6.566993866E0,1.402568089E1
1.217491363E1,5.021906891E0,-1.132020950E1,7.812553711E0,1.464249595E1
1.218495663E1,4.803361359E0,-1.097427887E1,8.186027069E0,1.450924244E1
1.219499963E1,4.182302856E0,-1.010099487E1,7.024292908E0,1.299470836E1
1.220504263E1,3.396137695E0,-9.108408966E0,4.204606476E0,1.059129741E1
1.221508563E1,2.922073517E0,-9.197773132E0,7.261399841E-1,9.678058871E0
1.222512862E1,2.098486176E0,-1.120450012E1,-1.901196442E0,1.155677356E1
1.223517163E1,4.092489624E-1,-1.402014496E1,-4.299359436E0,1.467025702E1
1.224521554E1,-1.291663971E0,-1.708112961E1,-6.003266144E0,1.815137981E1
1.225525854E1,-2.100132751E0,-2.050481003E1,-6.834038544E0,2.171547547E1
1.226530154E1,-2.001487885E0,-2.304098602E1,-5.107379150E0,2.368498074E1
1.227534454E1,-2.418370972E0,-1.976474899E1,-8.012837219E-1,1.992826828E1
1.228538754E1,-3.545077972E0,-1.194186676E1,2.611469421E0,1.272774654E1
1.229543054E1,-1.259630585E0,-7.562423859E0,3.396437073E0,8.385267355E0
1.230547354E1,7.304809570E-2,-6.186185760E0,3.796704712E0,7.258732462E0
1.231551654E1,-7.614665222E-1,-5.474116516E0,3.633693695E0,6.614341446E0
1.232556054E1,-1.871857452E0,-5.139113159E0,2.776875458E0,6.133952371E0
1.233560354E1,-2.394720154E0,-6.095624084E0,3.465293884E0,7.409425032E0
1.234564654E1,-3.436104584E0,-7.978857880E0,4.451892242E0,9.761574274E0
1.235568954E1,-4.963677979E0,-1.067115921E1,3.244503021E0,1.220813408E1
1.236573254E1,-4.650080109E0,-1.282697617E1,2.324216766E0,1.384039545E1
1.237577554E1,-2.433040466E0,-1.436218369E1,1.198856964E0,1.461606185E1
1.238581854E1,3.565585327E-1,-1.505060211E1,-1.233435059E-1,1.505533034E1
1.239586154E1,1.865570526E0,-1.439601334E1,-1.059496765E0,1.455500212E1
1.240590554E1,1.594035187E0,-1.240829681E1,-9.280700684E-1,1.254464396E1
1.241594854E1,1.285227356E0,-1.037881714E1,5.975573730E-1,1.047514818E1
1.242599154E1,1.394649811E0,-8.805888062E0,1.822759552E0,9.100064012E0
1.243603454E1,7.972421265E-1,-7.582182770E0,1.577569427E0,7.785487516E0
1.244607754E1,-8.921447754E-2,-6.623127136E0,7.194039917E-1,6.662680721E0
1.245612054E1,-5.266049194E-1,-6.010451202E0,1.974394226E-1,6.036705950E0
1.246616354E1,-7.673043823E-1,-5.960455170E0,-9.385482788E-2,6.010373580E0
1.247620654E1,-1.225052490E0,-6.264323273E0,1.062789917E-1,6.383869899E0
1.248625054E1,-1.358724518E0,-6.543642426E0,6.908134460E-1,6.718825175E0
1.249629354E1,-1.007105713E0,-6.828200684E0,1.259031830E0,7.015963771E0
1.250633654E1,-4.314028931E-1,-7.329208832E0,1.437011719E0,7.481203996E0
1.251637954E1,-1.902543640E-1,-7.806715851E0,1.383872223E0,7.930706868E0
1.252642254E1,-2.104623413E-1,-8.272397461E0,1.144519958E0,8.353848220E0
1.253646554E1,-1.442999268E-1,-8.640182648E0,9.830058289E-1,8.697119012E0
1.254650854E1,1.369651794E-1,-8.800648956E0,7.375163269E-1,8.832559756E0
1.255655154E1,4.168830872E-1,-8.954528961E0,5.155279541E-1,8.979039453E0
1.256659554E1,8.267308044E-1,-9.023236084E0,5.125341797E-1,9.075514560E0
1.257663854E1,9.595046997E-1,-8.947194214E0,4.876858521E-1,9.011701896E0
1.258668154E1,8.460406494E-1,-8.800199890E0,5.626799011E-1,8.858663080E0
1.259672454E1,4.911286926E-1,-8.624914398E0,7.385641479E-1,8.670399804E0
1.260676754E1,1.457968140E-1,-8.505313110E0,1.291364594E0,8.604024078E0
1.261681054E1,3.293151855E-3,-8.818611603E0,1.748364258E0,8.990255782E0
1.262685354E1,-7.080276489E-2,-9.172326050E0,2.630479889E0,9.542326899E0
1.263689654E1,-1.032852173E-2,-9.419911194E0,3.039429474E0,9.898129374E0
1.264694054E1,4.466711426E-1,-9.494156799E0,2.891387329E0,9.934719378E0
1.265698354E1,1.052760773E0,-9.502838745E0,2.461331635E0,9.872710007E0
1.266702654E1,1.410816193E0,-9.419611816E0,1.830693054E0,9.699016763E0
1.267706954E1,1.558708649E0,-9.067094879E0,1.488953705E0,9.319805005E0
1.268711254E1,1.517544250E0,-8.464597778E0,1.437760162E0,8.718916813E0
1.269715554E1,1.219813385E0,-8.327782288E0,1.290466461E0,8.514998897E0
1.270719854E1,7.625143433E-1,-8.803493042E0,1.435514832E0,8.952296951E0
1.271724154E1,4.300556946E-1,-9.699829102E0,2.270029449E0,9.971191814E0
1.272728554E1,3.492237854E-1,-1.027313690E1,3.550466766E0,1.087497647E1
1.273732854E1,4.583468628E-1,-1.040635986E1,4.794080658E0,1.146671779E1
1.274737154E1,4.661306763E-1,-1.032717453E1,5.307662659E0,1.162063228E1
1.275741454E1,4.058061218E-1,-1.027598099E1,4.522994385E0,1.123467588E1
1.276745754E1,5.911207581E-1,-9.919871521E0,3.755091248E0,1.062327563E1
1.277750054E1,6.685098267E-1,-9.105714569E0,3.025508423E0,9.618453328E0
1.278754354E1,8.041278076E-1,-8.414751434E0,1.921105042E0,8.668639329E0
1.279758654E1,1.072070618E0,-8.410260773E0,5.174739075E-1,8.494092119E0
1.280763054E1,1.484163666E0,-9.056167603E0,-7.765850830E-1,9.209777295E0
1.281767354E1,1.741927643E0,-1.026086243E1,-1.717229004E0,1.054838780E1
1.282771654E1,1.982028351E0,-1.204275696E1,-1.375639343E0,1.228205256E1
1.283775954E1,1.565744019E0,-1.378243927E1,-5.566923523E-1,1.388225821E1
1.284780254E1,-4.059558105E-1,-1.556208847E1,-4.038601685E-1,1.557262023E1
1.285784554E1,-3.036735077E0,-1.712364120E1,-4.933740234E-1,1.739782360E1
1.286788854E1,-5.065466309E0,-1.834974152E1,-1.071920929E0,1.906622608E1
1.287793154E1,-5.775290222E0,-1.867276978E1,-1.613644409E0,1.961199012E1
1.288797554E1,-5.681435394E0,-1.776251266E1,-1.996398468E0,1.875556374E1
1.289801854E1,-4.083208923E0,-1.585892120E1,-2.425406342E0,1.655477492E1
1.290806154E1,-1.903890839E0,-1.384695511E1,-2.393372955E0,1.418066290E1
1.291810454E1,5.613327026E-1,-1.194845306E1,-2.222727814E0,1.216639404E1
1.292814754E1,3.120710449E0,-1.016985168E1,-2.161654816E0,1.085529680E1
1.293819054E1,5.294939117E0,-9.048683167E0,-1.189725952E0,1.055132670E1
1.294823354E1,6.902745667E0,-7.918832703E0,1.853146362E-1,1.050667172E1
1.295827654E1,7.598349152E0,-7.071295166E0,1.906585236E0,1.055334982E1
1.296832054E1,4.673880615E0,-7.514373779E0,1.322948914E0,8.947690603E0
1.297836354E1,3.321443024E0,-6.900500336E0,7.412585449E-1,7.694046586E0
1.298840654E1,2.821033630E0,-5.971981201E0,1.627715149E0,6.802370676E0
1.299844954E1,1.786834259E0,-6.574777679E0,9.128018188E-1,6.874131608E0
1.300849254E1,6.598278809E-1,-7.138355713E0,2.221380615E-1,7.172227021E0
1.301853554E1,-1.126557312E0,-7.218289490E0,7.914042664E-1,7.348411750E0
1.302857854E1,-1.331780548E0,-7.288942566E0,1.394949188E0,7.539774957E0
1.303862154E1,-1.517993317E0,-7.595056000E0,1.618284760E0,7.912523296E0
1.304866554E1,-1.237177277E0,-7.600295105E0,1.357227631E0,7.819025524E0
1.305870854E1,-6.307882690E-1,-8.269104309E0,1.183289337E0,8.377120840E0
1.306875154E1,5.239105225E-2,-8.769663391E0,1.379830627E0,8.877706538E0
1.307879454E1,2.508782959E-1,-8.401129761E0,1.401685181E0,8.520953146E0
1.308883754E1,-3.700305176E-1,-8.473429413E0,9.888436890E-1,8.538954294E0
1.309888054E1,-8.457412720E-1,-8.466843109E0,8.722361755E-1,8.553566886E0
1.310892354E1,-1.303489380E0,-8.182733917E0,1.083896027E0,8.356497443E0
1.311896654E1,-1.758094025E0,-7.877219238E0,1.426533508E0,8.196125632E0
1.312901054E1,-1.776805115E0,-7.512427826E0,1.647773438E0,7.893590156E0
1.313905354E1,-1.620829468E0,-7.210355988E0,1.849853210E0,7.618285800E0
1.314909654E1,-1.215472412E0,-6.986870728E0,1.982926483E0,7.363812408E0
1.315913954E1,-5.679190063E-1,-6.824308777E0,2.259251862E0,7.210959801E0
1.316918254E1,3.694317627E-1,-6.817273407E0,2.300416260E0,7.204416111E0
1.317922554E1,1.367855530E0,-6.795867920E0,2.462678833E0,7.356604962E0
1.318926854E1,2.467618561E0,-6.647526398E0,2.839894409E0,7.638307982E0
1.319931254E1,3.748205566E0,-6.790628815E0,3.061134338E0,8.338598690E0
1.320935554E1,4.780458984E0,-7.154073029E0,3.201392670E0,9.180548133E0
1.321939854E1,5.700146484E0,-7.442074127E0,3.343447266E0,9.952626632E0
1.322944154E1,6.221961365E0,-8.433312836E0,3.013832703E0,1.090489597E1
1.323948454E1,5.756279755E0,-9.996212769E0,2.697390747E0,1.184630504E1
1.324952742E1,5.206024017E0,-1.076261902E1,3.511098633E0,1.246051635E1
1.325957042E1,5.001848602E0,-1.125748993E1,4.569996643E0,1.313904252E1
1.326961342E1,4.361779633E0,-1.185908890E1,5.427413635E0,1.375208820E1
1.327965742E1,4.257895660E0,-1.185355042E1,6.561605072E0,1.420179545E1
1.328970042E1,4.251309357E0,-1.136302048E1,7.545359344E0,1.428720803E1
1.329974342E1,3.095263367E0,-1.136646332E1,6.356381836E0,1.338584079E1
1.330978642E1,1.984722748E0,-1.198123489E1,3.024011536E0,1.251534098E1
1.331982942E1,1.658251648E0,-1.359203522E1,-7.738906860E-1,1.371466830E1
1.332987242E1,8.988807678E-1,-1.610006973E1,-3.741020508E0,1.655341253E1
1.333991542E1,-7.997868347E-1,-1.871049133E1,-5.411097565E0,1.949364311E1
1.334995842E1,-2.310894470E0,-2.086331451E1,-5.471721497E0,2.169234570E1
1.336000242E1,-2.560425568E0,-2.010394363E1,-4.067042542E0,2.067039341E1
1.337004542E1,-1.844314728E0,-1.452309906E1,-1.046324158E0,1.467708068E1
1.338008842E1,-1.730551300E0,-9.370214539E0,1.003513184E0,9.581376050E0
1.339013142E1,-8.538244629E-1,-6.314768372E0,2.635569305E0,6.895762566E0
1.340017442E1,1.440753937E0,-4.953050079E0,2.851420441E0,5.893986387E0
1.341021742E1,1.314416656E0,-4.992567902E0,2.605631561E0,5.782969932E0
1.342026042E1,-1.881587219E-1,-5.090015259E0,2.807262268E0,5.815873149E0
1.343030342E1,-1.177301788E0,-6.181545410E0,2.761158142E0,6.871792884E0
1.344034742E1,-2.309996338E0,-8.209079132E0,3.317700806E0,9.150530144E0
1.345039042E1,-4.227359161E0,-1.085572540E1,3.000660095E0,1.203001665E1
1.346043342E1,-5.628744965E0,-1.332678680E1,2.206711121E0,1.463405584E1
1.347047642E1,-4.239334259E0,-1.470362366E1,1.625469818E0,1.538865347E1
1.348051942E1,-1.197958832E0,-1.498144592E1,3.592529297E-3,1.502926612E1
1.349056242E1,4.171824646E-1,-1.384291351E1,-1.721869354E0,1.395582781E1
1.350060542E1,3.403921509E-1,-1.179367493E1,-1.450034637E0,1.188735612E1
1.351064842E1,8.337661743E-2,-1.014530273E1,5.665718079E-1,1.016145279E1
1.352069242E1,4.590953064E-1,-8.968150635E0,2.131268005E0,9.229344376E0
1.353073542E1,6.735992432E-1,-8.028554535E0,3.101250916E0,8.633028501E0
1.354077842E1,2.351609802E-1,-7.126081238E0,2.815794525E0,7.665835460E0
1.355082142E1,-9.639953613E-2,-6.402635651E0,2.007176056E0,6.710573140E0
