"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.286658542E0,-1.547931061E0,5.851631470E0,1.052356613E1,1.214014520E1
3.296701542E0,-1.817969513E0,5.122797089E0,1.089479416E1,1.217557403E1
3.306743542E0,-2.113005981E0,4.063300323E0,1.194920151E1,1.279682072E1
3.316787542E0,-2.300565948E0,3.072211304E0,1.304641983E1,1.359927044E1
3.326829542E0,-2.286644897E0,2.367925873E0,1.333337311E1,1.373370512E1
3.336872542E0,-1.863474884E0,2.133962402E0,1.264705032E1,1.296048672E1
3.346915542E0,-1.256786499E0,2.348765717E0,1.137559433E1,1.168333681E1
3.356958542E0,-7.717950439E-1,2.740650787E0,1.013886612E1,1.053107025E1
3.367001542E0,-6.252497864E-1,3.184926910E0,9.350755005E0,9.898046064E0
3.377044542E0,-7.738906860E-1,3.386108551E0,9.246122589E0,9.877014774E0
3.387087542E0,-8.846603394E-1,3.195704498E0,9.671687622E0,1.022431869E1
3.397130542E0,-1.028810577E0,2.791994019E0,1.038869659E1,1.080641933E1
3.407173542E0,-1.049018555E0,2.386786652E0,1.099433716E1,1.129923183E1
3.417216542E0,-9.509724426E-1,2.068548431E0,1.104538101E1,1.127757434E1
3.427259542E0,-7.453001404E-1,1.956880646E0,1.060514648E1,1.080990223E1
3.437302542E0,-4.379891968E-1,2.134860535E0,9.959988098E0,1.019562784E1
3.447345542E0,-8.681945801E-2,2.444416809E0,9.238787842E0,9.557087001E0
3.457388542E0,2.052232361E-1,2.677482147E0,8.619076538E0,9.027707771E0
3.467431542E0,3.785627747E-1,2.801424408E0,8.126001892E0,8.603673357E0
3.477474542E0,2.282752991E-1,2.757864990E0,7.873177643E0,8.345349310E0
3.487517542E0,3.338058472E-2,2.671793976E0,7.808811493E0,8.253310502E0
3.497560542E0,-3.101550293E-1,2.579735413E0,7.708669739E0,8.134790722E0
3.507603542E0,-5.459147644E-1,2.560874634E0,7.538623352E0,7.980410006E0
3.517646542E0,-4.620890808E-1,2.642604675E0,7.362290039E0,7.835827998E0
3.527689542E0,-2.636018372E-1,2.860102386E0,7.229516144E0,7.779175744E0
3.537732542E0,3.757186890E-2,3.173550568E0,7.047644348E0,7.729303055E0
3.547775542E0,3.393443298E-1,3.490142212E0,6.781797180E0,7.634724633E0
3.557818542E0,5.388793945E-1,3.743714905E0,6.419400787E0,7.450805242E0
3.567861542E0,6.360273743E-1,3.978875885E0,6.169720001E0,7.368950334E0
3.577904542E0,5.119354248E-1,4.036805420E0,6.110592957E0,7.341472751E0
3.587947542E0,2.073188782E-1,3.896098022E0,6.326743469E0,7.433050776E0
3.597990542E0,-8.517288208E-2,3.669319611E0,6.756050720E0,7.688652818E0
3.608033542E0,-2.574645996E-1,3.514391785E0,7.173981628E0,7.992699797E0
3.618076542E0,-3.076103210E-1,3.495680695E0,7.439379730E0,8.225495632E0
3.628119542E0,-2.835104370E-1,3.642675018E0,7.593559113E0,8.426838046E0
3.638162542E0,-1.372645569E-1,3.909719696E0,7.796537018E0,8.723000581E0
3.648205542E0,-1.553768921E-1,4.239933014E0,8.247698822E0,9.275004571E0
3.658248542E0,-2.510279846E-1,4.373605042E0,8.527317352E0,9.586791817E0
3.668291542E0,-4.001179504E-1,4.370162201E0,8.577612762E0,9.635032576E0
3.678334542E0,-4.984634399E-1,4.357438660E0,8.406069489E0,9.481441964E0
3.688376542E0,-4.233197021E-1,4.469705200E0,8.158334656E0,9.312136624E0
3.698419542E0,-2.636018372E-1,4.684508514E0,7.946225739E0,9.228033888E0
3.708462542E0,-7.559280396E-2,4.931943970E0,7.828720093E0,9.253034307E0
3.718505542E0,7.259902954E-2,5.164859619E0,7.894283752E0,9.434021490E0
3.728548542E0,2.576142883E-1,5.360951843E0,8.307424622E0,9.890372775E0
3.738591542E0,4.092489624E-1,5.465733948E0,8.901988220E0,1.045404833E1
3.748634542E0,4.553530884E-1,5.370232544E0,9.395661621E0,1.083167583E1
3.758677542E0,3.342549133E-1,5.142406311E0,9.636959839E0,1.092826903E1
3.768720542E0,1.724414062E-1,4.952900391E0,9.865085449E0,1.103996690E1
3.778763292E0,3.547622681E-2,4.850363617E0,1.015578094E1,1.125465114E1
3.788806292E0,-5.882766724E-2,4.736899567E0,1.033750305E1,1.137126411E1
3.798849292E0,-2.007325745E-1,4.644691315E0,1.027882507E1,1.128129850E1
3.808892292E0,-5.087919617E-1,4.691843262E0,1.020577698E1,1.124411607E1
3.818935292E0,-8.063731384E-1,4.787494354E0,1.011776001E1,1.122227283E1
3.828978292E0,-1.021176453E0,4.737198944E0,9.955796814E0,1.107256724E1
3.839021292E0,-1.180295563E0,4.643643494E0,9.791288910E0,1.090072755E1
3.849064292E0,-1.212328949E0,4.632865906E0,9.823172607E0,1.092830765E1
3.859107292E0,-9.723779297E-1,4.509971466E0,1.003393433E1,1.104378556E1
3.869150292E0,-7.511380005E-1,4.307442627E0,1.039812698E1,1.128004056E1
3.879193292E0,-7.379653931E-1,4.064647522E0,1.087308929E1,1.163142395E1
3.889236292E0,-7.243437195E-1,3.744762726E0,1.148980682E1,1.210634472E1
3.899279292E0,-7.197033691E-1,3.330574036E0,1.215367630E1,1.262230343E1
3.909322292E0,-8.219407654E-1,2.955603790E0,1.261801071E1,1.298558334E1
3.919365292E0,-1.024319916E0,2.661764832E0,1.282173706E1,1.313511190E1
3.929408292E0,-1.127455444E0,2.464924164E0,1.264091309E1,1.292825164E1
3.939451292E0,-1.000669098E0,2.590363312E0,1.204350540E1,1.235950416E1
3.949494292E0,-7.020401001E-1,3.047961731E0,1.112336884E1,1.155475077E1
3.959537292E0,-3.089575195E-1,3.552113342E0,1.027882507E1,1.087966952E1
3.969580292E0,1.666035461E-1,3.870201874E0,9.777517548E0,1.051694198E1
3.979623292E0,5.854325867E-1,3.919449463E0,9.483828278E0,1.027851226E1
3.989666292E0,7.608677673E-1,3.847000122E0,9.277407532E0,1.007217058E1
3.999709292E0,7.786807251E-1,3.691922607E0,9.073381805E0,9.826642031E0
4.009752292E0,8.915460205E-1,3.515439606E0,8.880732422E0,9.592735703E0
4.019795292E0,1.078956299E0,3.489094391E0,8.560548248E0,9.307035655E0
4.029838292E0,1.234632568E0,3.527115326E0,8.106841736E0,8.926687125E0
4.039881292E0,1.259480896E0,3.499422913E0,7.540868683E0,8.408148033E0
4.049924292E0,1.263821869E0,3.385809174E0,7.100035400E0,7.966897273E0
4.059967292E0,1.124311981E0,3.272045746E0,7.112609253E0,7.909460865E0
4.070010292E0,6.972500610E-1,3.074905701E0,7.283254395E0,7.936434797E0
4.080052292E0,1.454974365E-1,2.768193512E0,7.334148560E0,7.840522936E0
4.090095292E0,-4.162843323E-1,2.395019531E0,7.151827698E0,7.553677953E0
4.100138292E0,-9.473799133E-1,2.175575867E0,7.062164154E0,7.450155810E0
4.110181292E0,-1.270857239E0,2.155218201E0,7.236401825E0,7.656732657E0
4.120224292E0,-1.240769806E0,2.177222443E0,6.998396759E0,7.433529745E0
4.130267292E0,-1.079704742E0,2.300865326E0,6.314468994E0,6.806780609E0
4.140310292E0,-9.243278503E-1,2.642604675E0,5.742059326E0,6.388191195E0
4.150353292E0,-8.357121277E-1,3.053799591E0,5.538632355E0,6.379698666E0
4.160396292E0,-6.987469482E-1,3.304677887E0,5.640869751E0,6.574842567E0
4.170439292E0,-6.563850403E-1,3.443289642E0,6.112389221E0,7.046161144E0
4.180482292E0,-7.997868347E-1,3.508104858E0,6.809040527E0,7.701265583E0
4.190525292E0,-9.407936096E-1,3.438200226E0,7.433990936E0,8.244424458E0
4.200568292E0,-9.527687073E-1,3.384911041E0,8.018824768E0,8.755966059E0
4.210611292E0,-9.503736877E-1,3.475472717E0,8.532706146E0,9.262245674E0
4.220654292E0,-7.539820862E-1,3.659440155E0,8.842412109E0,9.599387644E0
4.230697292E0,-4.399351501E-1,3.845353546E0,8.764424286E0,9.580992636E0
4.240740292E0,-2.291734314E-1,4.024530945E0,8.450227661E0,9.362463208E0
4.250783292E0,-4.311035156E-2,4.295766907E0,8.273894348E0,9.322703444E0
4.260826292E0,9.011260986E-2,4.623285828E0,8.295898590E0,9.497622099E0
4.270869292E0,-3.742218018E-2,4.858147430E0,8.456813965E0,9.752984123E0
4.280912292E0,-2.746788025E-1,4.881798248E0,8.561147003E0,9.859038523E0
4.290955292E0,-5.468128967E-1,4.753664703E0,8.774303741E0,9.994235269E0
4.300998292E0,-7.756869507E-1,4.676575012E0,9.106013947E0,1.026603790E1
4.311041292E0,-9.940827942E-1,4.636907501E0,9.332792358E0,1.046853022E1
4.321084292E0,-1.155147858E0,4.640500031E0,9.346863098E0,1.049916458E1
4.331127292E0,-1.227746887E0,4.665348358E0,9.224567413E0,1.040987424E1
4.341170292E0,-1.354832611E0,4.728367310E0,9.122629395E0,1.036413990E1
4.351213292E0,-1.428778839E0,4.808600464E0,9.103169861E0,1.039383225E1
4.361256292E0,-1.415306854E0,4.816084900E0,9.284442902E0,1.055455576E1
4.371299292E0,-1.343156891E0,4.696932678E0,9.748477936E0,1.090403912E1
4.381342292E0,-1.467697906E0,4.488865356E0,1.029394363E1,1.132560483E1
4.391385292E0,-1.837429047E0,4.227359161E0,1.072190369E1,1.167072961E1
4.401428292E0,-2.278412018E0,3.975433044E0,1.089389603E1,1.181829936E1
4.411471292E0,-2.588567047E0,3.932622070E0,1.083910995E1,1.181746590E1
4.421514292E0,-2.605481873E0,4.162693634E0,1.071621552E1,1.178786788E1
4.431557292E0,-2.292931824E0,4.606371002E0,1.060364960E1,1.178616031E1
4.441600292E0,-1.900447998E0,5.140460358E0,1.055619827E1,1.189408917E1
4.451643292E0,-1.399888916E0,5.569767609E0,1.056009018E1,1.202071149E1
4.461686292E0,-8.948391724E-1,5.682034149E0,1.066157913E1,1.211426922E1
4.471729292E0,-7.261399841E-1,5.304219818E0,1.114282837E1,1.236222679E1
4.481771292E0,-9.428892517E-1,4.314178619E0,1.213975525E1,1.291800429E1
4.491814292E0,-1.521585846E0,3.060236206E0,1.324056610E1,1.367453326E1
4.501857292E0,-2.358645172E0,2.015259247E0,1.375744125E1,1.410289569E1
4.511900292E0,-2.761008453E0,1.492845612E0,1.335088669E1,1.371487991E1
4.521943292E0,-2.441123657E0,1.674717407E0,1.196506851E1,1.232585200E1
4.531986292E0,-1.651815033E0,2.574795685E0,1.012928604E1,1.058113895E1
4.542029292E0,-9.547146606E-1,3.593128052E0,8.636590118E0,9.402804802E0
4.552072292E0,-6.491999817E-1,4.213138733E0,7.831863556E0,8.916842791E0
4.562115292E0,-7.084767151E-1,4.255500641E0,7.692653046E0,8.819758264E0
4.572158292E0,-9.789642334E-1,3.824397125E0,8.003706207E0,8.924331762E0
4.582201292E0,-1.450483704E0,3.165018311E0,8.581953735E0,9.261272796E0
4.592244292E0,-1.797162781E0,2.476001129E0,9.247619476E0,9.740577069E0
4.602287292E0,-1.985022125E0,1.876946869E0,9.821975098E0,1.019482404E1
4.612330292E0,-2.012564850E0,1.523232422E0,1.020892044E1,1.051630690E1
4.622373292E0,-1.697769470E0,1.361867981E0,1.040950333E1,1.063460695E1
4.632416292E0,-1.111139374E0,1.415905609E0,1.026205994E1,1.041869923E1
4.642459292E0,-6.215075684E-1,1.745669861E0,9.815089417E0,9.988474116E0
4.652502292E0,-3.763174438E-1,2.211052094E0,9.213640137E0,9.482696386E0
4.662545292E0,-3.498225403E-1,2.566413116E0,8.580307159E0,8.962729665E0
4.672588292E0,-5.596861267E-1,2.701731720E0,8.021070099E0,8.482344510E0
4.682631292E0,-6.307882690E-1,2.692600708E0,7.611222382E0,8.098067582E0
4.692674292E0,-7.247927856E-1,2.692001953E0,7.372169495E0,7.881692848E0
4.702717292E0,-7.557783508E-1,2.708168335E0,7.155270538E0,7.687865316E0
4.712760292E0,-7.521858215E-1,2.727029114E0,6.905589752E0,7.462549238E0
4.722803292E0,-6.929090881E-1,2.775378571E0,6.760242004E0,7.340553193E0
4.732846292E0,-6.486012268E-1,2.872077484E0,6.789281616E0,7.400260637E0
4.742889292E0,-4.375401306E-1,3.014132080E0,6.971752167E0,7.608006430E0
4.752932292E0,-2.188449097E-1,3.161725159E0,7.223827972E0,7.888478285E0
4.762975292E0,-2.281256104E-1,3.335813141E0,7.454647980E0,8.170157104E0
4.773018292E0,-2.564167786E-1,3.419938202E0,7.579638062E0,8.319413442E0
4.783060542E0,-3.279679871E-1,3.401676178E0,7.605534210E0,8.338052197E0
4.793103542E0,-5.057981873E-1,3.366948395E0,7.608677673E0,8.335715280E0
4.803146542E0,-6.310876465E-1,3.311264191E0,7.566315765E0,8.283228623E0
4.813189542E0,-6.471043396E-1,3.310515747E0,7.573351135E0,8.290591412E0
4.823232542E0,-6.502478027E-1,3.522175598E0,7.678282928E0,8.472577641E0
4.833275542E0,-6.815327454E-1,3.759581909E0,7.795339508E0,8.681374376E0
4.843318542E0,-6.033952332E-1,3.964056702E0,7.909701691E0,8.867988057E0
4.853361542E0,-5.192701721E-1,4.151466980E0,7.983947296E0,9.013752494E0
4.863404542E0,-5.535488892E-1,4.243375854E0,7.990832977E0,9.064549999E0
4.873447542E0,-5.914201355E-1,4.265230408E0,8.088130646E0,9.162959432E0
4.883489542E0,-4.676275635E-1,4.316873016E0,8.155191193E0,9.239113137E0
4.893532542E0,-3.788621521E-1,4.381089478E0,8.254584503E0,9.352841646E0
4.903575542E0,-3.480262756E-1,4.463418274E0,8.551267548E0,9.652326230E0
4.913618542E0,-2.914439392E-1,4.546196136E0,8.961115265E0,1.005258303E1
4.923661542E0,-2.261796570E-1,4.582420807E0,9.328451385E0,1.039565981E1
4.933704542E0,-1.996847534E-1,4.547693024E0,9.484127655E0,1.051998399E1
4.943747542E0,-9.999206543E-2,4.460873566E0,9.453591156E0,1.045369682E1
4.953790542E0,-1.068777466E-1,4.370760956E0,9.475595398E0,1.043560647E1
4.963833542E0,-1.718426514E-1,4.271068268E0,9.782307587E0,1.067544359E1
4.973876542E0,-1.871109009E-1,4.183350677E0,1.014635056E1,1.097651415E1
4.983919542E0,-3.267704773E-1,4.086053009E0,1.026430527E1,1.105253685E1
4.993962542E0,-7.235952759E-1,3.975882111E0,1.016476227E1,1.093862974E1
5.004005542E0,-1.180445251E0,3.944148102E0,9.961934052E0,1.077914121E1
5.014048542E0,-1.324445801E0,4.004772034E0,9.907896423E0,1.076841526E1
5.024091542E0,-1.144070892E0,4.211791534E0,9.985285492E0,1.089743146E1
5.034134542E0,-8.237370300E-1,4.479285278E0,9.990973663E0,1.098007714E1
5.044177542E0,-2.125579834E-1,4.797074432E0,9.981992340E0,1.107688021E1
5.054220542E0,3.592529297E-1,5.010680237E0,1.004905289E1,1.123474268E1
5.064263542E0,5.246589661E-1,4.984185333E0,1.023900787E1,1.139976547E1
5.074306542E0,2.254312134E-1,4.507726135E0,1.080348404E1,1.170835947E1
5.084349542E0,-5.098397827E-1,3.650758209E0,1.182331329E1,1.238461583E1
5.094392542E0,-1.382525024E0,2.581082611E0,1.282053955E1,1.315065007E1
5.104435542E0,-2.232158203E0,1.738484802E0,1.370055954E1,1.398964586E1
5.114478542E0,-2.667303314E0,1.247356110E0,1.422686508E1,1.452838925E1
5.124521542E0,-2.572849731E0,1.291813660E0,1.398601593E1,1.427924998E1
5.134564542E0,-2.090103607E0,1.858086090E0,1.279120056E1,1.309335056E1
5.144607542E0,-1.417851562E0,2.688708801E0,1.111857880E1,1.152658894E1
5.154650542E0,-7.994874573E-1,3.426524506E0,9.785600739E0,1.039895342E1
5.164693542E0,-2.487826538E-1,3.697311401E0,9.062005463E0,9.790400779E0
5.174736542E0,1.910028076E-1,3.720363464E0,8.816965027E0,9.571648691E0
5.184779542E0,4.153862000E-1,3.713627472E0,8.820856934E0,9.579722947E0
5.194822542E0,4.555027771E-1,3.671115875E0,8.790170746E0,9.536858827E0
5.204865542E0,4.755610657E-1,3.630400543E0,8.593928833E0,9.341390647E0
5.214908542E0,5.149291992E-1,3.658691711E0,8.253087616E0,9.042379793E0
5.224951542E0,4.773573303E-1,3.797004089E0,7.805368652E0,8.693036861E0
5.234994542E0,4.023632813E-1,3.925137634E0,7.308701477E0,8.305764200E0
5.245037542E0,2.188449097E-1,3.969894562E0,6.885381775E0,7.950876563E0
5.255080542E0,-3.472778320E-2,3.874393158E0,6.620432739E0,7.670870747E0
5.265123542E0,-2.932402039E-1,3.713178406E0,6.508914642E0,7.499310202E0
5.275166542E0,-4.785548401E-1,3.543281708E0,6.475833435E0,7.397315640E0
5.285209542E0,-8.430468750E-1,3.232527924E0,6.483467560E0,7.293511939E0
5.295252542E0,-1.212628326E0,2.881956940E0,6.627318420E0,7.327857307E0
5.305294542E0,-1.394500122E0,2.595602417E0,7.013365631E0,7.607172929E0
5.315337542E0,-1.502874756E0,2.457589417E0,7.418722687E0,7.958380776E0
5.325380542E0,-1.327888641E0,2.491419067E0,7.597900085E0,8.105463770E0
5.335423542E0,-9.535171509E-1,2.648442535E0,7.489974518E0,8.001447438E0
5.345466542E0,-6.216572571E-1,2.909499664E0,7.140601044E0,7.735620809E0
5.355509542E0,-3.760180664E-1,3.216211853E0,6.826853485E0,7.555880940E0
5.365552542E0,-2.336640930E-1,3.509452057E0,6.694977722E0,7.562643675E0
5.375595542E0,-2.344125366E-1,3.675756226E0,6.867868195E0,7.793185909E0
5.385638542E0,-3.617976379E-1,3.725003815E0,7.149582367E0,8.069887172E0
5.395681542E0,-5.129832458E-1,3.703298950E0,7.439828796E0,8.326381414E0
5.405724542E0,-6.602769470E-1,3.651506653E0,7.815996552E0,8.652125090E0
5.415767542E0,-7.740403748E-1,3.554508362E0,8.262068939E0,9.027483113E0
5.425810542E0,-6.712042236E-1,3.504362640E0,8.693172455E0,9.396931412E0
5.435853542E0,-3.998185730E-1,3.648662567E0,9.055868225E0,9.771455507E0
5.445896542E0,-1.836680603E-1,3.952530670E0,9.110205231E0,9.932374943E0
5.455939542E0,-1.273851013E-1,4.281845856E0,8.890462189E0,9.868675130E0
5.465982542E0,5.897735596E-2,4.587809601E0,8.604257355E0,9.751139415E0
5.476025542E0,2.642005920E-1,4.863087158E0,8.457113342E0,9.759210252E0
5.486068542E0,2.944377136E-1,5.136418762E0,8.643625488E0,1.005891410E1
5.496111542E0,2.281256104E-1,5.189707947E0,9.030720520E0,1.041820632E1
5.506154542E0,4.954696655E-2,5.038073273E0,9.453291779E0,1.071211289E1
5.516197542E0,-2.636018372E-1,4.729564819E0,9.713151398E0,1.080664515E1
5.526240542E0,-6.212081909E-1,4.362228699E0,9.793234863E0,1.073882619E1
5.536283542E0,-9.175918579E-1,4.016447754E0,9.827663269E0,1.065630296E1
5.546326542E0,-9.151968384E-1,3.851490784E0,9.939331055E0,1.069868535E1
5.556369542E0,-8.256829834E-1,3.861070862E0,1.011326935E1,1.085669551E1
5.566412542E0,-8.824150085E-1,3.831881561E0,1.024798920E1,1.097648647E1
5.576455542E0,-1.043629761E0,3.748504944E0,1.031639694E1,1.102581055E1
5.586498542E0,-1.236728210E0,3.740122375E0,1.025502457E1,1.098560608E1
5.596541542E0,-1.252445526E0,3.932322693E0,1.017404297E1,1.097920452E1
5.606584542E0,-1.162632294E0,4.303550720E0,1.007629623E1,1.101834872E1
5.616627542E0,-1.099613342E0,4.705315247E0,1.007539810E1,1.117420189E1
5.626670542E0,-9.762698364E-1,4.925058289E0,1.011057495E1,1.128862382E1
5.636713542E0,-9.520202637E-1,4.834795990E0,1.037672150E1,1.148729489E1
5.646756542E0,-1.217568054E0,4.370311890E0,1.105570953E1,1.195034775E1
5.656799542E0,-1.627415771E0,3.533701630E0,1.191971283E1,1.253854390E1
5.666842542E0,-1.975891113E0,2.662662964E0,1.234108658E1,1.277874554E1
5.676885542E0,-2.099234619E0,2.167792053E0,1.225830872E1,1.262427190E1
5.686928542E0,-1.857487335E0,2.118694153E0,1.154803574E1,1.188681006E1
5.696971542E0,-1.431024170E0,2.530936890E0,1.042417282E1,1.082205390E1
5.707014542E0,-1.023421783E0,3.190465393E0,9.352700958E0,9.934761033E0
5.717057542E0,-7.450007629E-1,3.592828674E0,8.667276306E0,9.411966988E0
5.727099542E0,-6.695576477E-1,3.578907623E0,8.389304352E0,9.145343882E0
5.737142542E0,-9.099577332E-1,3.301235046E0,8.618028717E0,9.273434902E0
5.747185542E0,-1.265767822E0,2.821482697E0,9.349707184E0,9.847840231E0
5.757228542E0,-1.383423157E0,2.264490967E0,1.034618500E1,1.068107312E1
5.767271542E0,-1.383123779E0,1.830243988E0,1.113399673E1,1.136788053E1
5.777315083E0,-1.405876465E0,1.613195343E0,1.148232239E1,1.168000922E1
5.787358083E0,-1.281335449E0,1.603465576E0,1.138068375E1,1.156429353E1
5.797401083E0,-9.557624817E-1,1.891017609E0,1.078447357E1,1.099064601E1
5.807444083E0,-5.273533630E-1,2.313738556E0,9.987979889E0,1.026602308E1
5.817487083E0,-1.481918335E-1,2.687511292E0,9.264234924E0,9.647317062E0
5.827530083E0,-3.517684937E-2,2.936443634E0,8.718469849E0,9.199763863E0
5.837573083E0,-1.038839722E-1,2.980901184E0,8.363408203E0,8.879367124E0
5.847616083E0,-3.375480652E-1,2.924618225E0,8.072862396E0,8.592929520E0
5.857659083E0,-5.267546082E-1,2.868634644E0,7.752977600E0,8.283429049E0
5.867702083E0,-5.391787720E-1,2.894979858E0,7.415579224E0,7.978874441E0
5.877745083E0,-3.239263916E-1,3.161276093E0,7.157216492E0,7.830986065E0
5.887788083E0,2.110610962E-2,3.554957428E0,7.021448822E0,7.870127784E0
5.897831083E0,2.183958435E-1,3.912264404E0,6.856791229E0,7.897410682E0
5.907874083E0,2.559677124E-1,4.137396240E0,6.567293243E0,7.766138530E0
5.917917083E0,3.053649902E-1,4.173022156E0,6.329437866E0,7.587433386E0
5.927960083E0,2.450404358E-1,4.220623169E0,6.429429932E0,7.694886224E0
5.938003083E0,7.544311523E-2,4.151766357E0,6.845863953E0,8.006791418E0
5.948046083E0,-1.266366577E-1,3.800746307E0,7.236401825E0,8.174791784E0
5.958089083E0,-4.731660461E-1,3.422931976E0,7.468119965E0,8.228800959E0
5.968132083E0,-9.080117798E-1,3.137026520E0,7.701484680E0,8.365302568E0
5.978175083E0,-1.174158325E0,3.085683289E0,8.141719208E0,8.785651984E0
5.988218083E0,-1.179247742E0,3.191064148E0,8.616831207E0,9.264086339E0
5.998261083E0,-8.602610779E-1,3.363355865E0,9.017248535E0,9.662452222E0
6.008304083E0,-3.466790771E-1,3.655099182E0,9.145082703E0,9.854566152E0
6.018347083E0,6.930587769E-2,3.990102539E0,8.855135651E0,9.712834240E0
6.028390083E0,2.830613708E-1,4.294120331E0,8.436456299E0,9.470659324E0
6.038433083E0,3.664379883E-1,4.530329132E0,8.165070648E0,9.344866908E0
6.048476083E0,3.513194275E-1,4.623285828E0,8.050858154E0,9.290560489E0
6.058519083E0,2.856060791E-1,4.602329407E0,8.071365509E0,9.295695132E0
6.068562083E0,2.125579834E-1,4.532724152E0,8.246800690E0,9.412783369E0
6.078605083E0,6.795867920E-2,4.485572205E0,8.654103699E0,9.747742673E0
6.088648083E0,1.032852173E-1,4.317621460E0,9.158404999E0,1.012565578E1
6.098691083E0,3.128494263E-2,4.074826355E0,9.927355957E0,1.073115021E1
6.108734083E0,2.050735474E-2,3.876039734E0,1.063194077E1,1.131646009E1
6.118777083E0,-2.380050659E-2,3.689826965E0,1.065005310E1,1.127115879E1
6.128820083E0,-1.905537415E-1,3.597768402E0,1.016805542E1,1.078747418E1
6.138863083E0,-4.981640625E-1,3.777843933E0,9.675579529E0,1.039889953E1
6.148906083E0,-6.692582703E-1,4.144730988E0,9.382339325E0,1.027886145E1
6.158949083E0,-7.002438354E-1,4.446802826E0,9.268126831E0,1.030352230E1
6.168992083E0,-7.307803345E-1,4.572990417E0,9.269174652E0,1.036165431E1
6.179035083E0,-8.054750061E-1,4.562512207E0,9.322463837E0,1.041026607E1
6.189077083E0,-8.768765259E-1,4.513114929E0,9.417516174E0,1.047982489E1
6.199121083E0,-7.197033691E-1,4.413422241E0,9.776918793E0,1.075101902E1
6.209163083E0,-4.504133606E-1,4.152664490E0,1.052700897E1,1.132543211E1
6.219206083E0,-4.799020386E-1,3.751498718E0,1.175595337E1,1.234935173E1
6.229249083E0,-7.572752380E-1,3.142864380E0,1.306303528E1,1.345711533E1
6.239292083E0,-1.334325256E0,2.340532837E0,1.406834473E1,1.432399529E1
6.249335083E0,-1.763931885E0,1.644629974E0,1.464030533E1,1.483761448E1
6.259378083E0,-1.836381226E0,1.340312805E0,1.446217575E1,1.463978353E1
6.269421083E0,-1.482666779E0,1.565893707E0,1.367331619E1,1.384232277E1
6.279464083E0,-8.488847351E-1,2.277663574E0,1.253223907E1,1.276578916E1
6.289507083E0,-9.819580078E-2,3.026107178E0,1.117860397E1,1.158137098E1
