"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.326851137E0,8.237275481E-1,4.842491746E-1,3.697153032E-1
6.332406137E0,7.785248160E-1,4.986040890E-1,3.465031087E-1
6.337961137E0,7.281299233E-1,4.995203316E-1,3.347443044E-1
6.343516137E0,6.766660213E-1,4.905103445E-1,3.235963285E-1
6.349071137E0,6.239804626E-1,4.992149174E-1,3.176405728E-1
6.354626137E0,5.720584393E-1,5.140279531E-1,3.161134422E-1
6.360181137E0,5.215108395E-1,5.347967744E-1,3.081724346E-1
6.365736137E0,4.721849263E-1,5.618267655E-1,2.958027720E-1
6.371291137E0,4.224008918E-1,6.033644080E-1,2.840439677E-1
6.376846137E0,3.727695346E-1,6.508577466E-1,2.762556672E-1
6.382401137E0,3.242071867E-1,6.879667044E-1,2.712161839E-1
6.387956137E0,2.843494117E-1,6.916317940E-1,2.794626355E-1
6.393511137E0,2.774773538E-1,6.142069101E-1,3.127537966E-1
6.399066137E0,2.786990702E-1,5.499152541E-1,3.271087110E-1
6.404621137E0,2.776300907E-1,5.102101564E-1,3.199312389E-1
6.410176137E0,2.591519356E-1,4.909684956E-1,2.907632887E-1
6.415731137E0,2.208212912E-1,4.747810364E-1,2.530434728E-1
6.421286137E0,1.696628332E-1,4.489727318E-1,2.185306102E-1
6.426841137E0,1.091889441E-1,4.147652984E-1,1.831014603E-1
6.432396137E0,5.085303262E-2,3.651339412E-1,1.504211426E-1
6.437951137E0,3.054236295E-3,3.037438095E-1,1.262926757E-1
6.443506137E0,-2.993151546E-2,2.414373755E-1,1.137702987E-1
6.449061137E0,-4.902049154E-2,1.937913001E-1,1.137702987E-1
6.454616137E0,-5.604523420E-2,1.696628332E-1,1.162136942E-1
6.460171137E0,-6.139015034E-2,1.530172378E-1,1.168245375E-1
6.465726137E0,-6.780404598E-2,1.420219839E-1,1.117850468E-1
6.471281137E0,-7.834116369E-2,1.287360638E-1,1.029277667E-1
6.476836137E0,-8.979454637E-2,1.128540337E-1,8.964183182E-2
6.482391137E0,-9.651386738E-2,9.437590092E-2,7.773031294E-2
6.487946137E0,-9.865183383E-2,8.231166750E-2,6.688777357E-2
6.493501137E0,-9.788827598E-2,7.543963939E-2,6.001574174E-2
6.499056137E0,-9.559759498E-2,7.177454978E-2,5.741964281E-2
6.504611137E0,-9.376505762E-2,6.673506647E-2,5.818320066E-2
6.510166137E0,-9.254335612E-2,6.337540597E-2,5.986303091E-2
6.515721137E0,-9.468132257E-2,6.001574174E-2,6.413896382E-2
6.521276137E0,-9.910997003E-2,6.169557199E-2,6.795676053E-2
6.526831137E0,-1.058292910E-1,6.688777357E-2,6.765133142E-2
6.532386137E0,-1.194206402E-1,7.803573459E-2,6.474980712E-2
6.537941137E0,-1.378987730E-1,9.651386738E-2,5.405998230E-2
6.543496137E0,-1.627907902E-1,1.207950488E-1,4.627167806E-2
6.549051137E0,-1.910424829E-1,1.499630064E-1,3.680354729E-2
6.554606137E0,-2.226538211E-1,1.780619770E-1,2.641914412E-2
6.560161137E0,-2.556395829E-1,2.002051920E-1,1.969982497E-2
6.565716137E0,-2.947337925E-1,2.162399292E-1,1.374406368E-2
6.571271137E0,-3.319954872E-1,2.319692522E-1,1.191152167E-2
6.576826137E0,-3.689517379E-1,2.466295809E-1,1.282779220E-2
6.582381137E0,-4.080459774E-1,2.669402659E-1,1.618745178E-2
6.587936137E0,-4.442386627E-1,3.048127890E-1,1.618745178E-2
6.593491137E0,-4.821111858E-1,3.555130959E-1,1.435491070E-2
6.599046137E0,-5.213581324E-1,4.085040987E-1,9.468132630E-3
6.604601137E0,-5.682406425E-1,4.582881629E-1,7.635590737E-4
6.610156137E0,-6.268820167E-1,4.949389994E-1,-1.557660475E-2
6.615711137E0,-6.908682585E-1,5.135698318E-1,-4.031591862E-2
6.621266137E0,-7.572978735E-1,5.195255876E-1,-6.398624927E-2
6.626821137E0,-8.183826208E-1,5.121954083E-1,-8.750387281E-2
6.632376137E0,-8.683193922E-1,5.114318728E-1,-1.078145429E-1
6.637931137E0,-8.967237473E-1,5.372401476E-1,-1.265980899E-1
6.643486137E0,-9.014578462E-1,5.726693273E-1,-1.484358907E-1
6.649041137E0,-8.881719112E-1,6.019899845E-1,-1.756185889E-1
6.654596137E0,-8.527427912E-1,6.163448691E-1,-2.020377368E-1
6.660151137E0,-7.950177193E-1,5.998520255E-1,-2.276933193E-1
6.665706137E0,-7.255338430E-1,5.477772951E-1,-2.661767006E-1
6.671261137E0,-6.558972597E-1,4.466820657E-1,-3.208475113E-1
6.676816137E0,-5.980194807E-1,3.129065037E-1,-3.810159862E-1
6.682371137E0,-5.526640415E-1,1.756185889E-1,-4.321744442E-1
6.687926137E0,-5.192201734E-1,7.528692484E-2,-4.653128982E-1
6.693481137E0,-4.898995161E-1,2.519745007E-2,-4.833329022E-1
6.699036137E0,-4.558447599E-1,2.260134928E-2,-4.854708612E-1
6.704591137E0,-4.097257853E-1,5.925218388E-2,-4.708105326E-1
6.710146137E0,-3.556658030E-1,1.233911440E-1,-4.369085133E-1
6.715701137E0,-2.990097404E-1,1.817270666E-1,-3.869717419E-1
6.721256137E0,-2.519744933E-1,2.250972092E-1,-3.318427801E-1
6.726811137E0,-2.150182426E-1,2.345653474E-1,-2.896943092E-1
6.732366137E0,-1.872246861E-1,2.000524700E-1,-2.687727809E-1
6.737921137E0,-1.589729935E-1,1.186570823E-1,-2.773246467E-1
6.743476137E0,-1.259872466E-1,-4.123218823E-3,-3.210002482E-1
6.749031137E0,-8.170082420E-2,-1.708845198E-1,-3.924693763E-1
6.754586137E0,-1.847812906E-2,-3.458922505E-1,-4.698942602E-1
6.760141137E0,6.474980712E-2,-4.963133931E-1,-5.070032477E-1
6.765696137E0,1.586675793E-1,-5.972558856E-1,-4.885250926E-1
6.771251137E0,2.464768738E-1,-6.546755433E-1,-4.346178174E-1
6.776806137E0,3.155026138E-1,-6.852179170E-1,-3.804051280E-1
6.782361137E0,3.582619131E-1,-7.003363967E-1,-3.477247953E-1
6.787916137E0,3.738385141E-1,-7.090409398E-1,-3.321481943E-1
6.793471137E0,3.626905680E-1,-7.082774043E-1,-3.243598938E-1
6.799026137E0,3.234436214E-1,-6.951441765E-1,-3.162661791E-1
6.804581137E0,2.635805905E-1,-6.662816405E-1,-3.054236174E-1
6.810136137E0,1.870719790E-1,-6.198572516E-1,-2.915268540E-1
6.815691137E0,1.047603041E-1,-5.613686442E-1,-2.768665254E-1
6.821246137E0,1.954711229E-2,-4.862344265E-1,-2.579302490E-1
6.826801137E0,-6.261184067E-2,-4.060607255E-1,-2.388412803E-1
6.832356137E0,-1.397313178E-1,-3.251234591E-1,-2.194468826E-1
6.837911137E0,-2.105895877E-1,-2.550287247E-1,-2.078407854E-1
6.843466137E0,-2.742704153E-1,-2.118112892E-1,-2.029540092E-1
6.849021137E0,-3.292466700E-1,-1.928750277E-1,-2.070772201E-1
6.854576137E0,-3.764346242E-1,-1.960819662E-1,-2.170034945E-1
6.860131137E0,-4.146125913E-1,-2.145601064E-1,-2.289150059E-1
6.865686137E0,-4.494308829E-1,-2.438807636E-1,-2.363978922E-1
6.871241137E0,-4.724903405E-1,-2.744231224E-1,-2.389939874E-1
6.876796137E0,-4.863871336E-1,-2.962609231E-1,-2.342599183E-1
6.882351137E0,-4.886777997E-1,-3.017585576E-1,-2.244863659E-1
6.887906137E0,-4.830274582E-1,-2.779355049E-1,-2.105895877E-1
6.893461137E0,-4.706578255E-1,-2.214321345E-1,-1.928750277E-1
6.899016137E0,-4.607315361E-1,-1.345391124E-1,-1.664558798E-1
6.904571137E0,-4.590517282E-1,-3.985778242E-2,-1.394258887E-1
6.910126137E0,-4.657710493E-1,4.688252881E-2,-1.140757278E-1
6.915681137E0,-4.740174711E-1,1.249182671E-1,-9.055810422E-2
6.921236137E0,-4.785988331E-1,1.899735034E-1,-7.116370648E-2
6.926791137E0,-4.679090083E-1,2.305948436E-1,-5.192201585E-2
6.932346137E0,-4.349232614E-1,2.586938143E-1,-3.268032894E-2
6.937901137E0,-3.796415627E-1,2.635805905E-1,-1.985253580E-2
6.943456137E0,-3.032856584E-1,2.272351831E-1,-1.221694518E-2
6.949011137E0,-2.084516287E-1,1.560714692E-1,-1.023169141E-2
6.954566137E0,-9.544488788E-2,5.436540768E-2,-1.710372418E-2
6.960121137E0,2.565558441E-2,-6.505523622E-2,-1.954711229E-2
6.965676137E0,1.414111406E-1,-1.901262105E-1,-1.435491070E-2
6.971231137E0,2.388412803E-1,-2.994678617E-1,-2.748812549E-3
6.976786137E0,3.106158376E-1,-3.730749488E-1,1.007897966E-2
6.982341137E0,3.515425920E-1,-3.991886973E-1,1.634016447E-2
6.987896137E0,3.633013964E-1,-3.823903799E-1,1.603474095E-2
6.993451137E0,3.506263196E-1,-3.336753249E-1,1.450762246E-2
6.999006137E0,3.203893900E-1,-2.608317733E-1,1.496575773E-2
7.004561137E0,2.727433145E-1,-1.705790907E-1,1.832541823E-2
7.010116137E0,2.147128135E-1,-7.375980914E-2,2.473931387E-2
7.015671137E0,1.491994411E-1,2.260134928E-2,3.222219273E-2
7.021226137E0,8.154810965E-2,1.142284349E-1,3.726168349E-2
7.026781137E0,1.817270555E-2,2.049392611E-1,4.245388508E-2
7.032336137E0,-3.619270027E-2,2.901524603E-1,4.764608666E-2
7.037891137E0,-8.429691941E-2,3.643703759E-1,5.176930502E-2
7.043446137E0,-1.226275861E-1,4.214846194E-1,5.436540768E-2
7.049001137E0,-1.537808031E-1,4.555393457E-1,5.741964281E-2
7.054556137E0,-1.789782494E-1,4.639385045E-1,5.894676223E-2
7.060111137E0,-1.992889196E-1,4.544703662E-1,5.726693198E-2
7.065666137E0,-2.142546773E-1,4.295783341E-1,5.238015205E-2
7.071221137E0,-2.231119573E-1,3.981196880E-1,4.489727318E-2
7.076776137E0,-2.260134816E-1,3.559712470E-1,3.481829539E-2
7.082331137E0,-2.228065431E-1,3.081724346E-1,2.290677279E-2
7.087886137E0,-2.163926363E-1,2.510582209E-1,1.007897966E-2
7.093441137E0,-2.082989216E-1,1.841704547E-1,-3.054236295E-4
7.098996137E0,-1.969982386E-1,1.162136942E-1,-1.282779220E-2
7.104551137E0,-1.864611208E-1,5.405998230E-2,-2.458660305E-2
7.110106137E0,-1.730224788E-1,0.000000000E0,-3.649812192E-2
7.115661137E0,-1.594311297E-1,-4.199574888E-2,-4.581354558E-2
7.121216137E0,-1.444653720E-1,-7.192726433E-2,-5.329642445E-2
7.126771137E0,-1.250709742E-1,-9.376505762E-2,-6.032116711E-2
7.132326137E0,-1.041494608E-1,-1.127013192E-1,-6.383354217E-2
7.137881137E0,-7.971556485E-2,-1.327065676E-1,-6.169557199E-2
7.143436137E0,-5.589252338E-2,-1.617218107E-1,-5.787777901E-2
7.148991137E0,-3.466558084E-2,-1.965401024E-1,-5.238015205E-2
7.154546137E0,-9.009997360E-3,-2.296785712E-1,-4.856235534E-2
7.160101137E0,1.756185852E-2,-2.589992285E-1,-4.657710344E-2
7.165656137E0,3.649812192E-2,-2.814478874E-1,-4.611896724E-2
7.171211137E0,5.329642445E-2,-2.964136302E-1,-4.947862774E-2
7.176766137E0,6.230641901E-2,-3.019112647E-1,-5.283828825E-2
7.182321137E0,6.536065787E-2,-3.017585576E-1,-5.894676223E-2
7.187876137E0,6.062658876E-2,-2.999260128E-1,-6.474980712E-2
7.193431137E0,5.268557742E-2,-2.898470163E-1,-6.459710002E-2
7.198986137E0,4.306473210E-2,-2.741177082E-1,-6.261184067E-2
7.204541137E0,3.298575059E-2,-2.533488870E-1,-5.986303091E-2
7.210096137E0,1.863084175E-2,-2.258607745E-1,-5.619794875E-2
7.215651137E0,1.527118147E-3,-1.950129867E-1,-5.192201585E-2
7.221206137E0,-1.939439960E-2,-1.592784226E-1,-4.902049154E-2
7.226761137E0,-4.627167806E-2,-1.198787764E-1,-4.535540938E-2
7.232316137E0,-7.574506104E-2,-7.849387079E-2,-4.077405483E-2
7.237871137E0,-1.050657257E-1,-3.161134571E-2,-3.466558084E-2
7.243426137E0,-1.304158866E-1,2.321219631E-2,-3.145863488E-2
7.248981137E0,-1.514901221E-1,8.017370105E-2,-2.611372061E-2
7.254536137E0,-1.640124917E-1,1.320957243E-1,-2.000524849E-2
7.260091137E0,-1.687465608E-1,1.777565479E-1,-1.404948719E-2
7.265646137E0,-1.667613089E-1,2.122694254E-1,-1.053711493E-2
7.271201137E0,-1.603474021E-1,2.341072112E-1,-7.635590620E-3
7.276756137E0,-1.453816444E-1,2.409792393E-1,1.679830020E-3
7.282311137E0,-1.269035190E-1,2.367033064E-1,8.551862091E-3
7.287866137E0,-1.044548824E-1,2.188360244E-1,2.000524849E-2
7.293421137E0,-7.910472155E-2,1.927223057E-1,3.176405653E-2
7.298976137E0,-5.131116882E-2,1.647760421E-1,4.230117425E-2
7.304531137E0,-2.535016090E-2,1.317902952E-1,4.902049154E-2
7.310086137E0,1.527118147E-4,9.483403713E-2,5.711421743E-2
7.315641137E0,2.122694254E-2,5.894676223E-2,5.986303091E-2
7.321196137E0,3.985778242E-2,2.626643144E-2,6.016845629E-2
7.326751137E0,5.451811850E-2,-1.832541777E-3,5.787777901E-2
7.332306137E0,6.368082762E-2,-2.596100792E-2,5.161659420E-2
7.337861137E0,7.040014863E-2,-4.184303805E-2,4.413371533E-2
7.343416137E0,7.192726433E-2,-4.947862774E-2,3.542914242E-2
7.348971137E0,7.223268598E-2,-5.131116882E-2,2.550287358E-2
7.354526137E0,7.177454978E-2,-4.902049154E-2,1.481304597E-2
7.360081137E0,6.642963737E-2,-3.848337755E-2,1.221694518E-3
7.365636137E0,5.925218388E-2,-2.229592577E-2,-1.618745178E-2
7.371191137E0,4.779879749E-2,-4.581354442E-4,-3.756710514E-2
7.376746137E0,2.901524492E-2,1.969982497E-2,-6.474980712E-2
7.382301137E0,6.261184346E-3,3.481829539E-2,-9.788827598E-2
7.387856137E0,-1.496575773E-2,4.245388508E-2,-1.299577504E-1
7.393411137E0,-3.863608837E-2,4.840964451E-2,-1.582094431E-1
7.398966137E0,-5.589252338E-2,5.054761097E-2,-1.806580722E-1
7.404521137E0,-6.734590977E-2,5.543438718E-2,-1.962346882E-1
7.410076137E0,-7.742489129E-2,5.757235363E-2,-2.072299272E-1
7.415631137E0,-8.689302206E-2,5.803048983E-2,-2.174616307E-1
7.421186137E0,-9.697200358E-2,5.803048983E-2,-2.266243398E-1
7.426741137E0,-1.053711548E-1,5.665608495E-2,-2.299840003E-1
7.432296137E0,-1.130067408E-1,5.650337040E-2,-2.336490750E-1
7.437851137E0,-1.197260618E-1,5.879404768E-2,-2.376195788E-1
7.443406137E0,-1.223221645E-1,6.215370819E-2,-2.356343269E-1
7.448961137E0,-1.227803007E-1,6.658235192E-2,-2.247917950E-1
7.454516137E0,-1.180462316E-1,7.207997888E-2,-2.118112892E-1
7.460071137E0,-1.185043678E-1,7.406523079E-2,-2.015796006E-1
7.465626137E0,-1.211004704E-1,7.330167294E-2,-1.902789176E-1
7.471181137E0,-1.287360638E-1,7.330167294E-2,-1.780619770E-1
7.476736137E0,-1.380514801E-1,7.223268598E-2,-1.664558798E-1
7.482291137E0,-1.479777545E-1,7.727217674E-2,-1.537808031E-1
7.487846137E0,-1.569877416E-1,8.460234851E-2,-1.438545287E-1
7.493401137E0,-1.666085869E-1,9.040539712E-2,-1.372879148E-1
7.498956137E0,-1.759240031E-1,9.055810422E-2,-1.359135211E-1
7.504511137E0,-1.860029846E-1,8.567132801E-2,-1.378987730E-1
7.510066137E0,-1.915006191E-1,7.375980914E-2,-1.408002973E-1
7.515621137E0,-1.953184158E-1,5.467082933E-2,-1.406475753E-1
7.521176137E0,-1.936385781E-1,3.512371704E-2,-1.392731816E-1
7.526731137E0,-1.866138428E-1,1.649287529E-2,-1.377460510E-1
7.532286137E0,-1.771457046E-1,-1.527118147E-3,-1.325538605E-1
7.537841137E0,-1.693574041E-1,-1.725643501E-2,-1.252236813E-1
7.543396137E0,-1.611109674E-1,-2.611372061E-2,-1.177408099E-1
7.548951137E0,-1.569877416E-1,-2.794626169E-2,-1.070509851E-1
7.554506137E0,-1.575985998E-1,-2.473931387E-2,-9.605573118E-2
7.560061137E0,-1.615691036E-1,-1.634016447E-2,-8.506047726E-2
7.565616137E0,-1.693574041E-1,-2.901524538E-3,-7.131642103E-2
7.571171137E0,-1.756185889E-1,1.114796288E-2,-5.696150661E-2
7.576726137E0,-1.801999360E-1,3.603998944E-2,-4.153761268E-2
7.582281137E0,-1.766875684E-1,6.765133142E-2,-2.993151546E-2
7.587836137E0,-1.656923145E-1,1.030804738E-1,-2.336490713E-2
7.593391137E0,-1.491994411E-1,1.392731816E-1,-2.290677279E-2
7.598946137E0,-1.270562261E-1,1.698155403E-1,-2.657185495E-2
7.604501137E0,-1.038440317E-1,1.908897758E-1,-2.886253223E-2
7.610056137E0,-8.200624585E-2,2.024958730E-1,-2.962609194E-2
7.615611137E0,-6.398624927E-2,2.035648525E-1,-3.100049868E-2
7.621166137E0,-4.749337584E-2,1.960819662E-1,-3.161134571E-2
7.626721137E0,-3.497100621E-2,1.798945218E-1,-3.756710514E-2
7.632276137E0,-2.626643144E-2,1.533226669E-1,-3.955236077E-2
7.637831137E0,-1.985253580E-2,1.183516532E-1,-4.306473210E-2
7.643386137E0,-1.450762246E-2,8.185353130E-2,-4.566083103E-2
7.648941137E0,-8.093725890E-3,4.779879749E-2,-5.070032179E-2
7.654496137E0,-3.359660041E-3,1.496575773E-2,-5.757235363E-2
7.660051137E0,9.162708884E-4,-6.566607859E-3,-6.200099736E-2
7.665606137E0,4.428642802E-3,-1.466033421E-2,-6.429167092E-2
7.671161137E0,3.359660041E-3,-9.926267900E-3,-6.276455522E-2
7.676716137E0,-1.832541777E-3,1.221694518E-3,-5.772506446E-2
7.682271137E0,-1.298050396E-2,1.191152167E-2,-5.390727147E-2
7.687826137E0,-2.840439789E-2,2.107422985E-2,-5.115845799E-2
7.693381137E0,-4.199574888E-2,2.428117767E-2,-4.734066129E-2
7.698936137E0,-5.940489471E-2,1.801999472E-2,-4.398100078E-2
7.704491137E0,-7.543963939E-2,4.275931045E-3,-3.909422457E-2
7.710046137E0,-8.628217876E-2,-1.603474095E-2,-3.329117596E-2
7.715601137E0,-9.177979827E-2,-3.710897267E-2,-2.748812735E-2
7.721156137E0,-9.208522737E-2,-5.390727147E-2,-2.321219631E-2
7.726711137E0,-9.208522737E-2,-5.971032009E-2,-2.076880634E-2
7.732266137E0,-8.964183182E-2,-6.123743951E-2,-1.924168877E-2
7.737821137E0,-9.055810422E-2,-6.093201414E-2,-1.786728203E-2
7.743376137E0,-9.193251282E-2,-5.726693198E-2,-1.527118124E-2
7.748931137E0,-9.468132257E-2,-4.886778072E-2,-1.374406368E-2
7.754486137E0,-9.636115283E-2,-3.878879920E-2,-1.252236869E-2
7.760041137E0,-1.003316641E-1,-3.038965166E-2,-1.374406368E-2
7.765596137E0,-1.067455560E-1,-2.535016090E-2,-1.664558798E-2
7.771151137E0,-1.139230132E-1,-2.351761982E-2,-1.863084175E-2
7.776706137E0,-1.212531775E-1,-2.443389036E-2,-1.893626526E-2
7.782261137E0,-1.320957243E-1,-2.260134928E-2,-1.710372418E-2
7.787816137E0,-1.392731816E-1,-1.618745178E-2,-1.282779220E-2
7.793371137E0,-1.458397806E-1,-1.679830020E-3,-9.926267900E-3
7.798926137E0,-1.507265568E-1,2.321219631E-2,-1.038440317E-2
7.804481137E0,-1.548497826E-1,5.482354015E-2,-1.191152167E-2
7.810036137E0,-1.608055383E-1,9.132166207E-2,-1.511846948E-2
7.815591137E0,-1.696628332E-1,1.275143623E-1,-1.878355257E-2
7.821146137E0,-1.791309565E-1,1.650814712E-1,-2.092151903E-2
7.826701137E0,-1.910424829E-1,2.002051920E-1,-1.969982497E-2
7.832256137E0,-2.055501044E-1,2.298312783E-1,-1.450762246E-2
7.837811137E0,-2.174616307E-1,2.521272004E-1,-7.635590620E-3
7.843366137E0,-2.293731421E-1,2.677038014E-1,-5.650337320E-3
7.848921137E0,-2.376195788E-1,2.771719396E-1,-6.261184346E-3
7.854476137E0,-2.438807636E-1,2.751866877E-1,-7.635590620E-3
7.860031137E0,-2.476985604E-1,2.724378705E-1,-6.108472589E-3
7.865586137E0,-2.444916219E-1,2.684673667E-1,-3.206948051E-3
7.871141137E0,-2.382304370E-1,2.602209449E-1,1.527118147E-4
7.876696137E0,-2.272351831E-1,2.499892414E-1,6.719320081E-3
7.882251137E0,-2.093679011E-1,2.411319613E-1,1.343864016E-2
7.887806137E0,-1.864611208E-1,2.309002578E-1,2.122694254E-2
7.893361137E0,-1.597365588E-1,2.192941606E-1,3.145863488E-2
7.898916137E0,-1.308740228E-1,2.026485801E-1,3.802524135E-2
7.904471137E0,-1.026223376E-1,1.818797737E-1,4.672981426E-2
7.910026137E0,-7.711946964E-2,1.600419879E-1,5.360184610E-2
7.915581137E0,-5.680879578E-2,1.328592747E-1,5.955760926E-2
7.921136137E0,-4.016320780E-2,1.078145429E-1,6.001574174E-2
7.926691137E0,-2.611372061E-2,8.842013776E-2,5.421269313E-2
7.932246137E0,-1.588202827E-2,7.101099193E-2,3.939964995E-2
7.937801137E0,-6.719320081E-3,5.344913527E-2,2.458660305E-2
7.943356137E0,-1.068982761E-3,3.191677108E-2,1.481304597E-2
7.948911137E0,4.275931045E-3,5.192201585E-3,1.068982668E-2
7.954466137E0,1.114796288E-2,-2.565558441E-2,5.344913341E-3
7.960021137E0,1.572931744E-2,-6.474980712E-2,-9.162708884E-4
7.965576137E0,2.137965336E-2,-1.075091213E-1,-9.009997360E-3
7.971131137E0,2.504473738E-2,-1.496575773E-1,-1.695101149E-2
7.976686137E0,2.550287358E-2,-1.850867122E-1,-2.367033064E-2
7.982241137E0,2.428117767E-2,-2.102841735E-1,-2.718270384E-2
7.987796137E0,1.985253580E-2,-2.261662036E-1,-3.023693897E-2
7.993351137E0,1.328592747E-2,-2.362451702E-1,-3.420744836E-2
7.998906137E0,2.596100792E-3,-2.426590770E-1,-3.848337755E-2
8.004461137E0,-9.468132630E-3,-2.473931462E-1,-4.275930673E-2
8.010016137E0,-2.199050039E-2,-2.513636351E-1,-4.795150831E-2
8.015571137E0,-3.405473381E-2,-2.606790662E-1,-5.268557742E-2
8.021126137E0,-3.665083647E-2,-2.805316150E-1,-3.680354729E-2
8.026681137E0,-4.764608666E-2,-3.104631305E-1,-5.497625098E-3
8.032236137E0,-5.848862603E-2,-3.359659910E-1,7.635590737E-4
8.037791137E0,-6.429167092E-2,-3.367295563E-1,-1.863084175E-2
8.043346137E0,-6.444438547E-2,-3.150444627E-1,-5.344913527E-2
8.048901137E0,-6.383354217E-2,-2.794626355E-1,-8.215895295E-2
8.054456137E0,-6.322269142E-2,-2.441861928E-1,-9.009996802E-2
8.060011137E0,-6.688777357E-2,-2.170034945E-1,-7.834116369E-2
8.065566137E0,-7.375980914E-2,-2.037175596E-1,-5.955760926E-2
8.071121137E0,-7.879929990E-2,-1.995943487E-1,-4.428642616E-2
8.076676137E0,-7.666133344E-2,-1.940967143E-1,-4.184303805E-2
8.082231137E0,-6.810946763E-2,-1.815743446E-1,-4.275930673E-2
8.087786137E0,-5.573981255E-2,-1.681357026E-1,-4.199574888E-2
8.093341137E0,-4.275930673E-2,-1.563768983E-1,-3.771981969E-2
8.098896137E0,-3.100049868E-2,-1.456870735E-1,-2.855710872E-2
8.104451137E0,-2.122694254E-2,-1.353026628E-1,-2.092151903E-2
8.110006137E0,-1.511846948E-2,-1.246128380E-1,-1.435491070E-2
8.115561137E0,-9.162709117E-3,-1.122431830E-1,-9.926267900E-3
8.121116137E0,-6.413896102E-3,-9.895725548E-2,-5.497625098E-3
8.126671137E0,-3.970507067E-3,-8.261708915E-2,-1.527118147E-4
8.132226137E0,-2.137965523E-3,-6.841489673E-2,5.650337320E-3
8.137781137E0,3.970507067E-3,-5.115845799E-2,9.773556143E-3
8.143336137E0,1.114796288E-2,-3.497100621E-2,1.267508045E-2
8.148891137E0,1.908897609E-2,-1.939439960E-2,1.420219894E-2
8.154446137E0,2.489202656E-2,-4.734066315E-3,1.618745178E-2
8.160001137E0,3.283303976E-2,7.482878864E-3,1.664558798E-2
8.165556137E0,3.802524135E-2,1.420219894E-2,1.649287529E-2
8.171111137E0,3.863608837E-2,1.496575773E-2,1.328592747E-2
8.176666137E0,3.649812192E-2,8.399149403E-3,5.803049076E-3
8.182221137E0,3.008422814E-2,-5.192201585E-3,-2.290677279E-3
8.187776137E0,2.382304333E-2,-2.367033064E-2,-1.221694518E-2
8.193331137E0,1.359135192E-2,-5.115845799E-2,-2.260134928E-2
8.198886137E0,1.374406274E-3,-7.681404054E-2,-3.390202299E-2
8.204441137E0,-9.315420873E-3,-9.727742523E-2,-4.291202128E-2
8.209996137E0,-2.168507688E-2,-1.127013192E-1,-4.947862774E-2
8.215551137E0,-3.573456407E-2,-1.198787764E-1,-5.864133686E-2
8.221106137E0,-5.131116882E-2,-1.143811494E-1,-6.520794332E-2
8.226661137E0,-6.673506647E-2,-9.788827598E-2,-7.192726433E-2
8.232216137E0,-8.215895295E-2,-7.207997888E-2,-7.589777559E-2
8.237771137E0,-9.865183383E-2,-4.092676565E-2,-7.757759839E-2
8.243326137E0,-1.116323397E-1,-6.413896102E-3,-7.559234649E-2
8.248881137E0,-1.194206402E-1,2.764083818E-2,-7.406523079E-2
8.254436137E0,-1.220167428E-1,5.390727147E-2,-7.269082218E-2
8.259991137E0,-1.215586066E-1,7.116370648E-2,-6.978929788E-2
8.265546137E0,-1.151447073E-1,8.597674966E-2,-6.261184067E-2
8.271101137E0,-1.073564067E-1,1.010952219E-1,-5.558710173E-2
8.276656137E0,-9.681928903E-2,1.162136942E-1,-4.978405312E-2
8.282211137E0,-8.628217876E-2,1.313321590E-1,-4.382828996E-2
8.287766137E0,-7.375980914E-2,1.366770715E-1,-3.909422457E-2
8.293321137E0,-6.154286116E-2,1.314848661E-1,-3.695625812E-2
8.298876137E0,-4.871506989E-2,1.136175916E-1,-3.558185324E-2
8.304431137E0,-3.573456407E-2,8.612946421E-2,-3.771981969E-2
8.309986137E0,-2.168507688E-2,6.062658876E-2,-4.153761268E-2
8.315541137E0,-1.191152167E-2,3.833066672E-2,-4.398100078E-2
8.321096137E0,-3.817795310E-3,2.229592577E-2,-4.718795046E-2
