Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
22.64744114,0.05623133108,-6.419943333,-2.522633314
22.65299614,0.09152546525,-5.782256126,-2.112264156
22.65855114,0.4516452849,-5.326423168,-1.587637782
22.66410614,0.775872767,-5.02552557,-1.219143152
22.66966114,0.879960537,-4.677370071,-0.8614161611
22.67521614,0.8913264275,-4.343571186,-0.3990031779
22.68077114,0.7992027402,-4.018147469,0.09391828626
22.68632614,0.6376872063,-3.714258909,0.4354937077
22.69188114,0.4498506486,-3.525225878,0.4031906128
22.69743614,0.4689932466,-3.337987661,0.2243271172
22.70299114,0.7746763229,-3.196212769,-0.1004985496
22.70854614,1.137188911,-3.051447153,-0.3619144261
22.71410114,1.117448211,-2.874378204,-0.6466603279
22.71965614,1.03549397,-2.827718258,-0.8997012973
22.72521114,1.159322619,-2.89830637,-0.9637092948
22.73076614,1.249053478,-3.000001431,-0.9954141974
22.73632114,1.143769264,-3.114258766,-0.9601200819
22.74187614,0.8470591903,-3.34038043,-0.7351947427
22.74743114,0.06041877344,-3.631108284,-0.5736792088
22.75298614,-0.3361915946,-4.00139761,-0.01256231871
22.75854114,-0.8608179688,-4.370490551,0.4743770957
22.76409614,-1.901097536,-4.635495663,0.4199403822
22.76965114,-3.102892876,-4.930410862,0.03050848842
22.77520614,-3.577269793,-5.236093998,-0.35174492
22.78076114,-3.439682484,-5.499902725,-0.8117650747
22.78631614,-3.298506021,-5.627320766,-1.394417405
22.79187114,-2.931805849,-5.712863922,-1.65463686
22.79742614,-2.830709219,-5.730810165,-1.807179332
22.80298114,-2.822932482,-5.74636364,-1.802393675
22.80853614,-2.845066071,-5.840281963,-1.855633974
22.81409114,-2.973082066,-6.020341873,-1.956730723
22.81964614,-2.869592667,-6.191428661,-2.140978098
22.82520114,-3.027518749,-6.457031727,-2.658426046
22.83075614,-3.134597778,-6.725028038,-3.167499065
22.83631114,-3.276372433,-7.052844524,-3.55154705
22.84186614,-3.233899832,-7.442874908,-3.626920938
22.84742114,-3.924827337,-7.667201996,-3.94815731
22.85297614,-4.996811867,-7.71864748,-4.149752617
22.85853114,-5.888736725,-7.738986492,-3.716651678
22.86408614,-6.490531445,-7.816753387,-2.125424623
22.86964114,-7.198208809,-8.001599312,-0.3571287692
22.87519614,-7.037889481,-8.454441071,0.3918247223
22.88075114,-4.868197441,-9.468399048,0.04606183618
22.88630614,-1.725823283,-10.92622662,-0.5174478889
22.89186114,0.457029134,-12.55274773,-0.3960121572
22.89741614,1.173679471,-13.89153194,-0.3469592929
22.90297114,0.8219345808,-14.79781342,-0.7908278704
22.90852614,-0.8410771489,-15.52642822,-0.9960124493
22.91408114,-3.932604074,-15.65384579,-1.145563841
22.91963614,-6.404987812,-15.82433414,-1.441077471
22.92519114,-7.947162151,-16.64208221,-1.394417405
22.93074614,-9.615557671,-18.16511345,-1.040877819
22.93630114,-11.49212933,-19.78266144,0.24765715
22.94185614,-13.50269794,-21.33739853,2.009970903
22.94741114,-14.60878086,-22.34178543,2.89292264
22.95296614,-14.45444298,-22.38365936,1.969891191
22.95852114,-13.64686584,-20.40958023,1.143769264
22.96407614,-12.38704491,-16.9920311,1.794616938
22.96963114,-10.15035343,-13.6791687,3.105883837
22.97518614,-8.169694901,-11.17866898,3.975076675
22.98074114,-7.147959232,-9.40199852,4.258625984
22.98629614,-6.484549522,-8.072785378,4.265804768
22.99185114,-5.700900078,-7.07737112,4.098905087
22.99740614,-4.854438782,-6.43908596,3.662813187
23.00296114,-3.845864296,-6.06401062,3.020938635
23.00851614,-3.044268608,-5.927021503,2.235494614
23.01407114,-2.414358139,-6.065805435,1.548754454
23.01962614,-2.01475668,-6.32303381,0.9601200819
23.02518114,-1.852642894,-6.74835825,0.4600201547
23.03073614,-2.011167526,-7.148557663,0.04366901144
23.03629114,-2.332403898,-7.549953461,-0.3050848842
23.04184614,-2.695514679,-7.96331358,-0.5629115105
23.04740114,-2.930011272,-8.361120224,-0.6957131624
23.05295614,-3.001796007,-8.698508263,-0.7585247755
23.05851114,-3.065205812,-9.050253868,-0.8267202377
23.06406614,-3.177668571,-9.259625435,-0.9535398483
23.06962114,-3.233899832,-9.428917885,-1.089332461
23.07517614,-3.21894455,-9.600004196,-1.214955688
23.08073114,-3.215953588,-9.715457916,-1.2352947
23.08628614,-3.313461065,-9.826126099,-1.244866014
23.09184114,-3.581457376,-9.873384476,-1.261017561
23.09739614,-3.807579041,-9.826724052,-1.290927768
23.10295114,-4.04147768,-9.789635658,-1.305284739
23.10850614,-4.318446636,-9.711270332,-1.335195065
23.11406114,-4.500301361,-9.60419178,-1.403390527
23.11961614,-4.625924587,-9.466604233,-1.490728498
23.12517114,-4.754538536,-9.369096756,-1.58703959
23.13072614,-4.802993298,-9.201599121,-1.65164578
23.13628114,-4.830510616,-8.993423462,-1.6713866
23.14183614,-4.718048096,-8.86480999,-1.637288928
23.14739114,-4.596014023,-8.806185722,-1.549950838
23.15294614,-4.502095699,-8.71705246,-1.487139225
23.15850114,-4.418945312,-8.60518837,-1.366301775
23.16405614,-4.392025948,-8.384450912,-1.160519004
23.16961114,-4.231108665,-8.16610527,-0.9134600163
23.17516614,-4.101896286,-7.856832981,-0.7387840152
23.18072114,-3.955335855,-7.563712597,-0.6257231236
23.18627614,-3.826721668,-7.292725086,-0.5186443329
23.19183114,-3.638885021,-7.048058987,-0.4336991012
23.19738614,-3.846462488,-6.814758778,-0.4217349887
23.20294114,-4.066003799,-6.516852379,-0.4923232496
23.20849614,-4.378267288,-6.240481377,-0.613160789
23.21405114,-4.770689964,-5.958128452,-0.747158885
23.21960614,-5.232504845,-5.65304327,-0.9631111026
23.22516114,-5.708676815,-5.372485161,-1.21854496
23.23071614,-5.799603939,-5.298307419,-1.52542448
23.23627114,-5.632704735,-5.510072231,-1.792224169
23.24182614,-5.479563713,-5.781657696,-2.038684845
23.24738114,-5.382056236,-6.071787357,-2.364706993
23.25293614,-5.355735302,-6.437889099,-2.731407166
23.25849114,-5.41136837,-6.875775814,-3.074777126
23.26404614,-5.65603447,-7.35852766,-3.394817114
23.26960114,-5.737988472,-7.749155998,-3.684946775
23.27515614,-5.606383324,-7.996214867,-3.929612875
23.28071114,-5.122435093,-8.070392609,-4.042075634
23.28626614,-4.548755646,-8.049455643,-4.056432724
23.29182114,-3.94815731,-7.986045361,-3.997808456
23.29737614,-3.363710403,-7.904689789,-3.921836376
23.30293114,-2.796611547,-7.776673794,-3.757329702
23.30848614,-2.323430777,-7.719843864,-3.553341627
23.31404114,-1.892124534,-7.736593723,-3.355335474
23.31959614,-1.579861164,-7.788039684,-3.091526747
23.32515114,-1.363310695,-7.874181271,-2.807977438
23.33070614,-1.134796143,-8.012366295,-2.53818655
23.33626114,-1.004387259,-8.129016876,-2.319243431
23.34181614,-0.8913264275,-8.225327492,-2.097907305
23.34737114,-0.769890666,-8.352147102,-1.889133453
23.35292614,-0.7124629617,-8.519046783,-1.675574064
23.35848114,-0.7818548083,-8.675776482,-1.53918314
23.36403614,-0.7776673436,-8.825327873,-1.377667665
23.36959114,-0.6939185858,-9.01316452,-1.180259824
23.37514614,-0.6167500615,-9.138788223,-0.9684949517
23.38070114,-0.584446907,-9.181260109,-0.7286145091
23.38625614,-0.5300102234,-9.229117393,-0.418145746
23.39181114,-0.4887340367,-9.250054359,-0.107078813
23.39736614,-0.4271188378,-9.2865448,0.1674975902
23.40292114,-0.27577281,-9.34457016,0.3726821244
23.40847614,-0.1752742529,-9.355338097,0.5270192027
23.41403114,-0.2327020019,-9.43489933,0.5814558864
23.41958614,-0.3056831062,-9.570094109,0.546759963
23.42514114,-0.3308077157,-9.732208252,0.4983053207
23.43069614,-0.3996013701,-10.00618649,0.394217521
23.43625114,-0.5341976285,-10.31844902,0.2464607358
23.44180614,-0.7262216806,-10.69950676,0.02452643216
23.44736114,-1.037886858,-11.12243748,-0.2428714931
23.45291614,-1.505683661,-11.50768185,-0.5509474277
23.45847114,-2.174477577,-11.90728378,-0.8542376757
23.46402614,-2.895315409,-12.21954727,-1.111466169
23.46958114,-3.550948858,-12.40379429,-1.252044439
23.47513614,-4.130609989,-12.38465214,-1.32801652
23.48069114,-4.632504463,-12.0975132,-1.282552958
23.48624614,-5.108676434,-11.52562809,-1.021735311
23.49180114,-5.577669621,-10.78385353,0.02093719877
23.49735614,-6.483951092,-9.839884758,2.925823927
23.50291114,-7.543373585,-8.874381065,6.786643028
23.50846614,-7.910671711,-8.100302696,9.032307625
23.51402114,-7.597810268,-7.730611801,8.260622025
23.51957614,-7.216753006,-7.755138397,5.650052547
23.52513114,-6.9649086,-8.132007599,2.771486759
23.53068614,-6.690331936,-8.727820396,0.3487538993
23.53624114,-6.35952425,-9.369096756,-1.202393413
23.54179614,-5.894120216,-9.948758125,-1.944168448
23.54735114,-5.665007591,-10.39920712,-2.07098794
23.55290614,-5.600401402,-10.76710415,-1.910070658
23.55846114,-5.658427238,-11.03210926,-1.701895118
23.56401614,-5.691328526,-11.21336555,-1.524227977
23.56957114,-5.520840168,-11.29352474,-1.413560033
23.57512614,-5.328815937,-11.18943691,-1.382453322
23.58068114,-5.223531723,-10.99083233,-1.413560033
23.58623614,-5.148756027,-10.86281681,-1.508674622
23.59179114,-5.154737949,-10.81974602,-1.673779488
23.59734614,-5.181657314,-10.89631653,-1.866401672
23.60290114,-5.201996326,-11.04347515,-2.104487419
23.60845614,-5.242674351,-11.15115166,-2.326421738
23.61401114,-5.160720348,-11.14935684,-2.529811859
23.61956614,-5.018347263,-11.00219822,-2.609373093
23.62512114,-4.835894585,-10.73539925,-2.542972326
23.63067614,-4.586442947,-10.45603657,-2.325823545
23.63623114,-4.32263422,-10.18564796,-2.038086653
23.64178614,-4.152743816,-9.945169449,-1.771885157
23.64734114,-4.19581461,-9.759725571,-1.537986755
23.65289614,-4.39800787,-9.652647018,-1.334596872
23.65845114,-4.6402812,-9.641280174,-0.7842476368
23.66400614,-7.640881062,-9.93559742,11.27498055
23.66956114,-9.662218094,-10.56969547,18.96371841
23.67511614,-8.334799767,-10.94836044,15.42892075
23.68067114,-6.893123627,-11.28754234,9.98943615
23.68622614,-5.856433392,-11.53699398,5.806184292
23.69178114,-5.102694511,-11.65184975,2.683550596
23.69733614,-4.125226021,-11.61476135,0.4821537733
23.70289114,-3.216551781,-11.6267252,-0.8141579032
23.70844614,-2.420340061,-11.78824043,-1.542772412
23.71400114,-1.551147223,-12.0717907,-1.936989903
23.71955614,-0.7118647099,-12.45165062,-2.06261301
23.72511114,-0.2518445849,-12.92662621,-1.962712765
23.73066614,-0.02093719877,-13.49432373,-1.733001828
23.73622114,0.2003988922,-14.20917892,-1.329811215
23.74177614,0.2590230405,-15.18245983,-0.9236295223
23.74733114,0.4259224236,-16.07378578,-0.6843472719
23.75288614,0.7357929349,-16.90289879,-0.4636093974
23.75844114,1.071386337,-17.40299988,-0.3756731451
23.76399614,1.830509305,-17.6829586,-0.446859628
23.76955114,2.493919373,-17.65903091,-0.8237292171
23.77510614,2.944966555,-17.37847328,-1.524826288
23.78066114,3.329612732,-16.98485374,-2.441875458
23.78621614,3.918246984,-16.1754818,-3.793222189
23.79177114,4.611567497,-14.92762375,-5.634499073
23.79732614,4.711467743,-13.29930782,-7.031309128
23.80288114,4.226323128,-11.77866936,-7.360920429
23.80843614,3.781257868,-10.54576778,-7.304689407
23.81399114,3.485744476,-9.683753014,-6.83569622
23.81954614,3.16869545,-9.010771751,-5.946762562
23.82510114,2.922832966,-8.409575462,-4.990231514
23.83065614,2.447259426,-7.926823139,-4.036691666
23.83621114,1.87417829,-7.49910593,-2.734996319
23.84176614,0.8416753411,-7.087540627,-0.8506484628
23.84732114,-0.4241278172,-6.667002201,1.051047325
23.85287614,-1.495514154,-6.330212116,2.470589399
23.85843114,-2.508276224,-6.025725842,3.06460762
23.86398614,-3.550948858,-5.786443233,2.804986238
23.86954114,-4.560719967,-5.66740036,3.12383008
23.87509614,-5.175675392,-5.640480995,3.236890793
23.88065114,-5.429314613,-5.714060307,3.122035265
23.88620614,-5.500501156,-5.915655613,2.843869686
23.89176114,-5.698507309,-6.12921524,2.341975212
23.89731614,-5.962316036,-6.385247231,1.500898004
23.90287114,-6.056233883,-6.656832695,0.8709874153
23.90842614,-5.88395071,-6.930810928,0.7028916478
23.91398114,-5.323431969,-7.269395351,0.6562315822
23.91953614,-3.691527128,-7.517650604,0.8739784956
23.92509114,-2.196611166,-7.455437183,0.7178468108
23.93064614,-1.383649707,-7.151548862,0.24765715
23.93620114,-0.6466603279,-6.932007313,-0.1507478207
23.94175614,0.09750752151,-6.778268337,-0.4965106845
23.94731114,0.8039883971,-6.675975323,-0.7477570772
23.95286614,1.341177106,-6.547959328,-0.8500502706
23.95842114,1.597209096,-6.41037178,-0.8434699774
23.96397614,1.713261008,-6.30867672,-0.680758059
23.96953114,1.755135417,-6.244668961,-0.4241278172
23.97508614,1.737189293,-6.226722717,-0.190229401
23.98064114,1.70548439,-6.271588326,0.0185443759
23.98619614,1.811366796,-6.360122681,0.1692921966
23.99175114,1.870589137,-6.393023968,0.3122633696
23.99730614,2.075773716,-6.497111797,0.4935196638
24.00286114,2.390429735,-6.659225464,0.7489534616
24.00841614,2.574677229,-6.88893652,1.022333503
24.01397114,2.548356056,-7.237092018,1.261615753
24.01952614,2.254039049,-7.673782349,1.420140266
24.02508114,1.262812138,-8.161319733,1.209571838
24.03063614,0.08374879509,-8.690732002,0.9529415965
24.03619114,-1.421336651,-9.296713829,0.7226324677
24.04174614,-3.134597778,-10.04088211,0.366700083
24.04730114,-4.864608288,-10.75872898,-0.07716853172
24.05285614,-6.649653912,-11.26600742,-0.4761717021
24.05841114,-8.225926399,-11.66620636,-0.718445003
24.06396614,-9.637691498,-11.95394325,-0.8530412912
24.06952114,-11.26840019,-12.19741344,-1.080957651
24.07507614,-12.81057453,-12.43131161,-1.35074842
24.08063114,-14.07877064,-12.58325577,-1.588834286
24.08618614,-15.01137257,-12.52343559,-1.72223413
24.09174114,-15.43490219,-12.39482117,-1.663011789
24.09729614,-15.55155277,-12.05264759,-1.385444283
24.10285114,-15.14896011,-11.4640131,-1.041476011
24.10840614,-14.8462677,-10.66481018,-0.3481557071
24.11396114,-14.82712555,-9.690333366,0.5258227587
24.11951614,-14.77448368,-8.804988861,1.328614831
24.12507114,-14.76251888,-8.035696983,2.058425665
24.13062614,-14.35514164,-7.399804115,2.554338217
24.13618114,-13.77607822,-6.862615108,2.76909399
24.14173614,-12.67657661,-6.56470871,2.79421854
24.14729114,-11.3449707,-6.343971252,2.694318295
24.15284614,-9.93559742,-6.192625046,2.496910334
24.15840114,-8.578866959,-6.172286034,2.194816589
24.16395614,-7.38724184,-6.275775433,1.837687731
24.16951114,-5.962316036,-6.446264267,1.408774376
24.17506614,-4.411766529,-6.777071953,0.7812566161
24.18062114,-2.776272535,-7.212565422,0.132801652
24.18617614,-1.050449133,-7.554141045,-0.261415869
24.19173114,0.2063809484,-7.832904816,-0.456430912
24.19728614,0.9463613629,-8.20498848,-0.6071787477
24.20284114,1.151545882,-8.734400749,-0.7298108935
24.20839614,0.9254241586,-9.447462082,-0.8835497499
24.21395114,0.5653043389,-10.28734303,-0.8859425783
24.21950614,0.1316052526,-11.09252739,-0.732203722
24.22506114,-0.2315055877,-11.76969624,-0.5670989752
24.23061614,-0.3768695593,-12.29432297,-0.4642075896
24.23617114,-0.2769692242,-12.72443295,-0.4683950245
24.24172614,-0.04067798331,-13.21077347,-0.55154562
24.24728114,0.2237289101,-13.81855106,-0.6628118753
24.25283614,0.2925225794,-14.49213028,-0.747158885
24.25839114,0.2159522474,-15.08555031,-0.7399803996
24.26394614,-0.08614161611,-15.55095482,-0.6215356588
24.26950114,-0.262014091,-15.85783386,-0.3583251834
24.27505614,-0.3888336718,-15.9003067,0.02871387079
24.28061114,-0.5910272002,-15.6179533,0.5012963414
24.28616614,-0.7292127013,-14.80259895,0.9451649189
24.29172114,-0.6484549642,-13.75155163,1.299302697
24.29727614,-0.4013960063,-12.67777252,1.460818172
24.30283114,-0.2237289101,-11.73500061,1.422533035
24.30838614,-0.123828575,-10.95434189,1.24666059
24.31394114,-0.05084748194,-10.36211872,1.079761267
24.31949614,0.1274178028,-9.83509922,0.9625129104
24.32505114,0.3846462369,-9.370293617,0.8075776696
24.33060614,0.6352944374,-8.958129883,0.6388836503
24.33616114,0.9631111026,-8.589036942,0.4354937077
24.34171614,1.133599758,-8.2701931,0.1992024779
24.34727114,1.180858016,-7.983054638,-0.06699903309
24.35282614,1.177866936,-7.715656757,-0.3176472187
24.35838114,1.04685986,-7.514061451,-0.5192425251
24.36393614,0.8919246197,-7.430910587,-0.6263213158
24.36949114,0.7190431952,-7.472784996,-0.6921239495
24.37504614,0.5335994363,-7.670193195,-0.745962441
24.38060114,0.7657032609,-7.983652592,-0.732203722
24.38615614,0.985244751,-8.307282448,-0.747158885
24.39171114,0.8404789567,-8.690134048,-0.8380861282
24.39726614,0.4630111754,-9.200403214,-0.9846464992
24.40282114,-0.07896314561,-9.927223206,-1.223330617
24.40837614,-0.7046862841,-10.81376362,-1.509272933
24.41393114,-1.340578914,-11.76431274,-1.834098577
24.41948614,-1.847857237,-12.56351566,-2.234298229
24.42504114,-2.097309113,-13.10369492,-2.551945448
24.43059614,-1.887338877,-13.2586298,-3.066402197
24.43615114,-1.500299811,-13.21376514,-3.46420908
24.44170614,-1.339980721,-12.84766293,-3.805784464
24.44726114,-1.422533035,-12.22672558,-4.111467361
24.45281614,-1.965105653,-11.40479088,-4.264608383
24.45837114,-3.022733212,-10.45723343,-4.528416634
24.46392614,-3.377469063,-9.728618622,-5.047060966
24.46948114,-3.339184046,-9.154341698,-5.783452511
24.47503614,-3.023331404,-8.638688087,-6.766304016
24.48059114,-2.611765862,-8.073383331,-7.76949501
24.48614614,-2.114656925,-7.517052174,-8.350951195
24.49170114,-1.389631748,-7.264609337,-8.013563156
24.49725614,-0.8811569214,-7.109674454,-7.612765312
24.50281114,-0.6640082598,-6.888338089,-7.226324558
24.50836614,-0.6011967063,-6.626324177,-6.702296257
24.51392114,-0.546759963,-6.402595043,-5.996413708
24.51947614,-0.7381857634,-6.218348026,-5.355136871
24.52503114,-0.9858429432,-6.134599209,-4.828117847
24.53058614,-1.186840057,-6.156732559,-4.434498787
24.53614114,-1.296909928,-6.347560406,-4.11744976
24.54169614,-1.376471281,-6.722635269,-3.903291941
24.54725114,-1.581655741,-7.364510059,-3.814159393
24.55280614,-1.869392633,-8.08295536,-3.819543123
24.55836114,-2.158924341,-8.734998703,-3.918246984
24.56391614,-2.443071842,-9.289535522,-4.070191383
24.56947114,-2.733799934,-9.741779327,-4.146761417
24.57502614,-3.065804005,-9.994221687,-4.098905087
24.58058114,-3.333201885,-10.10668468,-3.950550079
24.58613614,-3.598805189,-10.1330061,-3.758526087
24.59169114,-3.703491211,-10.13838959,-3.556332588
24.59724614,-3.683152199,-10.09711361,-3.383451223
24.60280114,-3.671188116,-10.03011417,-3.208775282
24.60835614,-3.815355778,-9.91047287,-3.081357241
24.61391114,-4.123431683,-9.728618622,-2.997608662
24.61946614,-4.4488554,-9.633503914,-2.969492912
24.62502114,-4.737788677,-9.597013474,-2.970091105
24.63057614,-4.958526611,-9.600004196,-2.93778801
24.63613114,-5.173282623,-9.631709099,-2.831905603
24.64168614,-5.288736343,-9.579665184,-2.702095032
24.64724114,-5.277370453,-9.584450722,-2.505883455
24.65279614,-5.403591633,-9.753743172,-2.343171597
24.65835114,-5.820540905,-9.991230965,-2.247458696
24.66390614,-6.215955257,-10.16770172,-2.219342947
24.66946114,-6.368497372,-10.28674412,-2.00099802
24.67501614,-6.398407936,-10.38305569,-1.767697692
24.68057114,-6.406782627,-10.4476614,-1.51944232
24.68612614,-6.376274109,-10.5038929,-1.222732425
24.69168114,-6.378666878,-10.50628567,-0.8805587292
24.69723614,-6.483353138,-10.49073315,-0.7004988194
24.70279114,-6.609574318,-10.40758228,-0.4977070987
24.70834614,-6.808178425,-10.25623608,-0.2291127741
24.71390114,-7.021738052,-10.052248,0.08733802289
24.71945614,-7.074978352,-9.790233612,0.6460621357
24.72501114,-7.094120979,-9.618548393,3.506681681
24.73056614,-7.255038261,-9.798010826,17.22413635
24.73612114,-7.50269556,-9.616155624,17.94377708
24.74167614,-7.904689789,-9.205188751,9.270393372
24.74723114,-8.331210136,-9.039485931,2.663809776
24.75278614,-8.578866959,-8.963513374,-0.4893322289
24.75834114,-7.728816986,-8.842676163,-1.257428288
24.76389614,-6.236293793,-8.758329391,-1.137188911
24.76945114,-4.742574692,-8.680562019,-0.7591229677
24.77500614,-3.769891977,-8.592626572,-0.1884347796
24.78056114,-3.901497364,-8.578269005,0.6394818425
24.78611614,-4.526622295,-8.899505615,2.629113913
24.79167114,-5.079962254,-9.352347374,5.133800983
24.79722614,-5.523830891,-9.7196455,6.570691109
24.80278114,-5.737988472,-9.897313118,6.56829834
24.80833614,-5.6566329,-9.853045464,5.254638672
24.81389114,-5.47597456,-9.66580677,3.396611691
24.81944614,-5.30728054,-9.410971642,1.749751568
24.82500114,-5.112265587,-9.238089561,0.641874671
24.83055614,-4.92442894,-9.183054924,0.03230310604
24.83611114,-4.802394867,-9.290133476,-0.1190429255
24.84166614,-4.815555573,-9.583852768,0.1830509305
24.84722114,-4.951348305,-10.11266708,0.932602644
24.85277614,-5.056034088,-10.81974602,2.041077614
24.85833114,-5.09372139,-11.58006477,2.978466034
24.86388614,-5.058426857,-12.17767239,3.301496983
24.86944114,-4.959125042,-12.5683012,2.880958557
24.87499614,-4.847858906,-12.92542934,1.771885157
24.88055114,-4.764110088,-13.28495121,0.4103690982
24.88610614,-4.686343193,-13.6606245,-0.7597211599
24.89166114,-4.193421841,-14.06560993,-1.418345571
24.89721614,-3.68075943,-14.37847137,-1.75334084
24.90277114,-3.409772158,-14.61416435,-1.98963201
24.90832614,-3.286541939,-14.80319691,-2.182852507
24.91388114,-3.33439827,-15.0161581,-2.340778828
24.91943614,-3.27577424,-15.26919937,-2.464607239
24.92499114,-3.066402197,-15.44985771,-2.448455811
24.93054614,-2.702095032,-15.5677042,-2.312064886
24.93610114,-2.280958176,-15.66700649,-2.108675003
24.94165614,-1.825125456,-15.70170212,-1.919641972
24.94721114,-1.22691977,-15.69811249,-1.746162295
24.95276614,-0.5784648657,-15.60598946,-1.590628862
24.95832114,0.05862415582,-15.42413521,-1.40997076
24.96387614,0.7704889178,-15.23330688,-1.292124271
24.96943114,1.488335729,-14.98983765,-1.112064362
24.97498614,2.175075769,-14.70210075,-0.9457631707
24.98054114,2.632104874,-14.36471272,-1.065404296
24.98609614,2.950948477,-13.83709526,-1.444666624
24.99165114,2.958127022,-13.00618744,-1.79521513
24.99720614,2.475973129,-12.32722378,-1.872383714
25.00276114,2.109871387,-11.76431274,-2.053640127
25.00831614,1.966302037,-11.38385391,-2.361716032
25.01387114,1.903490424,-11.0494566,-2.526222467
25.01942614,1.80119729,-10.65224838,-2.485544443
25.02498114,1.631905079,-10.18205833,-2.344966173
25.03053614,1.347159147,-9.682557106,-2.354537487
25.03609114,1.124626637,-9.117850304,-2.528615236
25.04164614,1.193420291,-8.498707771,-3.157927752
25.04720114,0.9248259664,-8.051250458,-3.630510092
25.05275614,0.5114658475,-7.816753387,-3.613162279
25.05831114,0.2685943544,-7.676773071,-3.554538012
25.06386614,0.07597211748,-7.79461956,-3.278167009
25.06942114,-0.162113741,-8.048258781,-2.671586514
25.07497614,-0.5024927258,-8.156534195,-2.179861546
25.08053114,-0.8147560954,-8.013563156,-2.292324066
25.08608614,-1.356730461,-7.75812912,-2.66739893
25.09164114,-2.099103689,-7.528418064,-2.825325251
25.09719614,-3.401397467,-7.29990387,-1.828714728
25.10275114,-5.154737949,-7.10548687,-0.2147558331
25.10830614,-6.113063812,-7.042077065,-1.093519926
25.11386114,-5.599802971,-6.959524632,-2.136790514
25.11941614,-4.843072891,-6.915257454,-2.570489645
25.12497114,-3.979862213,-6.959524632,-2.536391973
25.13052614,-3.206980467,-7.025327206,-2.41136694
25.13608114,-2.899502754,-7.051050186,-2.050050735
25.14163614,-2.78285265,-7.021738052,-1.758724689
25.14719114,-2.430509567,-6.979265213,-1.396211982
25.15274614,-1.811964989,-6.878767014,-1.099501967
25.15830114,-0.9092726111,-6.737590313,-0.8644071817
25.16385614,-0.1172483116,-6.628716946,-0.7872386575
25.16941114,0.6035895348,-6.494120598,-0.8524430394
25.17496614,1.208375454,-6.292525291,-0.9230313301
25.18052114,1.518844128,-6.105885029,-1.017547846
25.18607614,1.744367719,-6.002993584,-1.02711916
25.19163114,1.916650891,-5.934798241,-0.9846464992
25.19718614,2.050050735,-5.949155331,-0.8153542876
25.20274114,2.213361025,-6.074778557,-0.5413761139
25.20829614,2.34137702,-6.294320107,-0.1716850251
25.21385114,2.351546526,-6.640681267,0.1818545163
25.21940614,2.287538528,-7.142575741,0.6400800347
25.22496114,1.852642894,-7.666603565,0.9756734371
25.23051614,0.9595218897,-8.046463966,1.158724308
25.23607114,-0.2063809484,-8.370692253,0.9810572863
25.24162614,-1.258026481,-8.684749603,0.7274180651
25.24718114,-2.26241374,-8.899505615,0.3415754437
25.25273614,-3.107678413,-9.057432175,-0.09750752151
25.25829114,-3.828516245,-9.259027481,-0.4642075896
25.26384614,-4.631906509,-9.418149948,-0.8416753411
25.26940114,-5.25643301,-9.516255379,-1.097109199
25.27495614,-5.726622581,-9.597611427,-1.224527001
25.28051114,-6.259624004,-9.582057953,-1.137188911
25.28606614,-6.684350014,-9.611370087,-0.9661021233
25.29162114,-7.222734928,-9.623932838,-0.6382854581
25.29717614,-7.901100159,-9.519845009,-0.4049852192
25.30273114,-8.636893272,-9.300901413,-0.1483550072
25.30828614,-9.307481766,-9.134002686,-0.01734796353
25.31384114,-9.869794846,-9.037691116,0.1471585929
25.31939614,-10.47398281,-8.916853905,0.1471585929
25.32495114,-10.90289593,-8.783453941,0.1579262912
25.33050614,-11.13440228,-8.620741844,0.1968096644
25.33606114,-11.24746323,-8.483154297,0.1250249892
25.34161614,-11.42453194,-8.431110382,-0.09032905847
25.34717114,-11.42213917,-8.300103188,-0.3308077157
25.35272614,-11.30848026,-8.239086151,-0.5455635786
25.35828114,-11.22353458,-8.249256134,-0.7537391186
25.36383614,-10.98006535,-8.400003433,-1.019342422
25.36939114,-10.58704376,-8.69551754,-1.24366951
25.37494614,-9.850054741,-9.002995491,-1.447657704
25.38050114,-8.650053978,-9.339784622,-1.430309772
25.38605614,-7.472187042,-9.617950439,-1.401595831
25.39161114,-6.413960934,-9.811769485,-1.52542448
25.39716614,-5.415555954,-9.882955551,-1.807179332
25.40272114,-4.390829563,-9.839286804,-2.108675003
25.40827614,-3.483949661,-9.759725571,-2.471785784
25.41383114,-2.870190859,-9.696315765,-2.857628345
25.41938614,-2.464607239,-9.732806206,-3.206980467
25.42494114,-2.240878344,-9.966704369,-3.46420908
25.43049614,-2.345564365,-10.44885826,-3.55154705
25.43605114,-2.697309256,-11.18524933,-3.241676569
25.44160614,-3.468396425,-12.05504036,-2.913261652
25.44716114,-4.072584152,-13.08574867,-2.630908489
25.45271614,-4.503292084,-14.23430347,-2.467000246
25.45827114,-4.460819721,-15.33201122,-2.368296146
25.46382614,-3.844667673,-16.07139397,-2.321038008
25.46938114,-2.941377163,-16.49253082,-2.173281193
25.47493614,-1.825723648,-16.35554123,-1.804188251
25.48049114,-0.9451649189,-15.69512177,-1.195214868
25.48604614,-0.3996013701,-14.48076439,-0.3780659735
25.49160114,0.0466600433,-12.98345566,0.6101697683
25.49715614,0.5054838061,-11.58784199,1.844268084
25.50271114,1.017547846,-10.52901745,6.306283951
25.50826614,2.789433002,-10.18265629,19.28435516
