Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
10.57642614,-0.0536018461,0.9309312105,0.09544488788
10.58198114,-0.2498365343,0.9161182046,0.06719319522
10.58753614,-0.4468347728,0.9161182046,0.02901524492
10.59309114,-0.6433748603,0.9394831061,-0.01496575773
10.59864614,-0.8293778896,0.9820896983,-0.05726693198
10.60420114,-0.99659729,1.030346632,-0.100026235
10.60975614,-1.14350605,1.077839971,-0.1437018216
10.61531114,-1.268577099,1.108840466,-0.1806580722
10.62086614,-1.374406338,1.120446563,-0.2121167034
10.62642114,-1.458245158,1.082879424,-0.2333436459
10.63197614,-1.523147583,0.9930849075,-0.2440334857
10.63753114,-1.575833201,0.8655705452,-0.2483094037
10.64308614,-1.61446929,0.725533843,-0.2411319613
10.64864114,-1.646080613,0.5952706337,-0.2327328026
10.65419614,-1.678302884,0.4737120569,-0.2373141646
10.65975114,-1.707012653,0.3347443044,-0.2707580328
10.66530614,-1.737555027,0.1795890927,-0.3358132839
10.67086114,-1.76916635,0.01893626526,-0.4278984964
10.67641614,-1.780314326,-0.114533864,-0.5364766121
10.68197114,-1.71709168,-0.1259872466,-0.6484143734
10.68752614,-1.415791273,0.2538070381,-0.7229377031
10.69308114,-0.8283088803,1.045159698,-0.7136223316
10.69863614,-0.2454078794,1.648524046,-0.6336013079
10.70419114,0.1320957243,1.706554532,-0.5398362875
10.70974614,0.3067980409,1.332868695,-0.4715740979
10.71530114,0.3168770075,0.6525375843,-0.4486673176
10.72085614,0.2241809368,-0.1849340051,-0.4622586668
10.72641114,0.09895725548,-1.018435121,-0.4853181541
10.73196614,0.01130067464,-1.72121489,-0.4876088202
10.73752114,-0.020310672,-2.264868975,-0.4523324072
10.74307614,0.001832541777,-2.632904291,-0.3907895386
10.74863114,0.0536018461,-2.812188148,-0.3327590525
10.75418614,0.1192679256,-2.812493563,-0.2895416021
10.75974114,0.1840177327,-2.672304153,-0.2736595869
10.76529614,0.2370087355,-2.429034233,-0.271368891
10.77085114,0.2754921019,-2.12238884,-0.2606790662
10.77640614,0.2945810854,-1.772373319,-0.2105895877
10.78196114,0.3006895781,-1.40815568,-0.08475505561
10.78751614,0.3061871827,-1.048519373,0.1194206402
10.79307114,0.3353551328,-0.6801784039,0.3507790267
10.79862614,0.3935383558,-0.3013004065,0.5633538961
10.80418114,0.4834856093,0.07162184268,0.7530219555
10.80973614,0.6102364063,0.4199574888,0.9190196991
10.81529114,0.780662775,0.740957737,1.061805248
10.82084614,1.001636744,1.023627281,1.187181592
10.82640114,1.251320601,1.269646049,1.294690728
10.83195614,1.517191887,1.473210931,1.384638071
10.83751114,1.769777179,1.601030707,1.466949701
10.84306614,1.994416356,1.628976941,1.547276139
